Date,Total_Arrivals_MT,Weighted_Min_Price,Weighted_Modal_Price,Weighted_Max_Price,Markets_Reported
2026-03-02,270.7,4693.917620982638,5140.494274104175,5265.766161802734,21.0
2026-03-03,59.1,4578.172588832487,5003.553299492386,5300.0,3.0
2026-03-04,962.22,4676.339631269357,5086.274573382387,5312.93614765854,41.0
2026-03-05,1360.7500000000002,4822.949608671688,5194.904883336394,5377.589255925041,59.0
2026-03-06,1641.96,4800.886745109503,5147.855642037564,5327.952812492387,55.0
2026-03-07,990.43,4869.634098320932,5218.300738063265,5357.60517149117,29.0
2026-03-08,12.7,4971.0,5300.0,5325.0,1.0
2026-03-09,2749.71,5049.678529735863,5376.006186106898,5566.998763505971,64.0
2026-03-10,3143.76,4924.676438404968,5283.776309260249,5449.991284321959,65.0
2026-03-11,3580.4099999999994,4791.258403367213,5141.606748947748,5364.722746836257,70.0
2026-03-12,3537.49,5065.820694899491,5339.952228840223,5491.667863372052,69.0
2026-03-13,3784.54,5002.255209351731,5304.259059225164,5485.120186337044,64.0
2026-03-14,1194.59,4991.265999213118,5213.640705179183,5389.189136021564,40.0
2026-03-15,47.3,4740.401691331924,5033.784355179703,5326.638477801268,5.0
2026-03-16,3109.24,4989.5428947266855,5246.308663853546,5412.435312166317,67.0
2026-03-17,2446.1,4758.20334409877,5111.057049997957,5293.361849474674,67.0
2026-03-18,950.56,4795.346742972563,5173.121559922572,5283.924423497728,36.0
2026-03-19,1609.5,5284.882882882883,5348.347002174588,5450.173842808326,18.0
2026-03-20,2024.83,5025.835057757936,5326.682546189064,5467.315972205074,42.0
2026-03-21,57.88999999999999,4726.579720158923,5162.5168422870975,5327.650716876836,9.0
2026-03-22,52.9,4714.931947069943,5043.765595463138,5319.007561436673,4.0
2026-03-23,4005.93,5068.555391631906,5313.856759853517,5510.313193191094,67.0
2026-03-24,3969.27,5009.134725025004,5306.262002836793,5472.327553933091,66.0
2026-03-25,3221.36,4999.288281967865,5258.4085603596,5446.013702287233,51.0
2026-03-26,4.8,4674.083333333333,5015.333333333333,5137.104166666667,3.0
2026-03-27,1284.0399999999995,5014.923133235726,5262.877340269774,5427.924908881344,44.0
2026-03-28,1289.42,5211.513471173084,5424.407656155481,5561.479735074685,29.0
2026-03-29,52.900000000000006,5247.996219281663,5343.28922495274,5482.712665406427,9.0
2026-03-30,457.37,4740.323807857972,5070.183811793516,5352.616262544548,26.0
2026-03-31,302.44,4777.213662213993,4921.399880968126,5179.344663404312,13.0
2026-04-01,1837.48,5340.048490323705,5550.156518710408,5644.453218538432,34.0
2026-04-02,320.79999999999995,5169.389931421447,5424.924875311722,5556.783821695762,21.0
2026-04-03,2114.73,5448.232280243814,5485.105606862341,5671.815432702992,16.0
2026-04-04,1822.78,5233.234564785658,5486.192244812869,5603.878251900943,32.0
2026-04-05,57.6,5269.114583333333,5359.829861111111,5499.548611111111,7.0
2026-04-06,2568.88,4866.411042944785,5287.271596960543,5504.769705085484,61.0
2026-04-07,3357.32,5008.162045917577,5301.5735795217615,5537.359798887208,64.0
2026-04-08,6353.1,5181.774330641734,5409.9320552171375,5567.495553351907,60.0
2026-04-09,3229.36,5102.154371144748,5381.306553001215,5569.05453092873,70.0
2026-04-10,3846.32,4943.757253686641,5298.959202562449,5508.020666507207,68.0
2026-04-11,1895.8,5002.700865070155,5258.013503534127,5495.019411330309,38.0
2026-04-12,67.5,4816.592592592592,5063.407407407408,5256.518518518518,6.0
2026-04-13,2397.77,5116.189751310593,5426.926811162039,5633.0456215566965,50.0
2026-04-14,36.510000000000005,4920.350588879758,5043.122432210353,5137.9265954533,8.0
2026-04-15,4275.01,5056.555741390078,5367.793389956983,5584.894973345091,68.0
2026-04-16,3078.34,5118.253311849893,5404.737267488322,5620.873847593183,57.0
2026-04-17,2121.97,4911.467928387301,5313.683322572892,5580.833188028106,46.0
2026-04-18,2000.89,5120.840650910345,5439.376862296278,5593.096572025449,31.0
2026-04-19,1.2,5050.0,5050.0,5133.333333333334,2.0
2026-04-20,3019.38,5036.1888202213695,5414.074200663712,5606.497459743391,61.0
2026-04-21,1669.21,5046.280815475583,5434.22922819777,5656.904523696839,50.0
2026-04-22,3494.63,5239.575943662134,5556.112403888252,5785.583933063015,69.0
2026-04-23,1974.31,5120.077900633639,5555.757631780217,5814.28324325967,54.0
2026-04-24,2534.05,5260.064087133245,5687.924279315721,5982.370513604704,58.0
2026-04-25,2340.2,5537.390052132297,5830.884539782925,6135.340740107684,38.0
2026-04-26,203.65,5228.698256813159,5559.617972010804,5735.224650135036,8.0
2026-04-27,3211.38,5275.979158492612,5623.936706338086,6008.646376324198,55.0
2026-04-28,3538.73,5377.9085152017815,5786.893741540044,5978.519129744287,58.0
2026-04-29,2655.93,5369.846080280731,5844.468743528632,6145.450708414755,64.0
2026-04-30,2475.32,5365.788382916148,5835.140587883586,6084.846322899665,46.0
2026-05-01,17.36,5027.188940092166,5236.8663594470045,5331.336405529954,5.0
2026-05-02,1527.2000000000005,5639.60836825563,6037.531495547406,6376.730159769512,30.0
2026-05-03,37.61000000000001,5568.183993618717,5817.904812549853,6047.333156075511,10.0
2026-05-04,2743.82,5519.509005692793,6179.978737672296,6583.450091478304,55.0
2026-05-05,3583.92,5765.501099354896,6293.070046206389,6685.713659903122,59.0
2026-05-06,2882.4300000000003,5926.519568558473,6354.368699326609,6686.6421040580335,59.0
2026-05-07,2103.5199999999995,5895.5834030577325,6387.195125313762,6658.533315585306,58.0
2026-05-08,2747.97,5843.605352314617,6434.713985232736,6834.382762548354,56.0
2026-05-09,965.5,5934.104505437596,6420.056240290004,6862.103262558259,31.0
2026-05-10,85.9,5650.774155995343,6013.003492433061,6165.395809080325,7.0
2026-05-11,2588.57,6067.844755984966,6610.438002449229,6986.961488389344,69.0
2026-05-12,2015.86,5925.993471768872,6602.640009722897,7049.2548093617615,60.0
2026-05-13,1925.76,6281.47934322034,7052.397422316385,7532.414402625459,66.0
2026-05-14,1951.75,6414.751023440502,7011.549527347252,7540.52005123607,64.0
2026-05-15,2512.1599999999994,6136.229181262342,6959.768267148591,7301.322447614803,68.0
2026-05-16,1063.2,6340.714541008277,6827.546576373212,7076.475827689993,26.0
2026-05-17,98.6,5732.021298174443,7003.977687626773,7290.7008113590255,6.0
2026-05-18,3084.21,6500.889660561375,6992.94287353974,7339.79531225176,68.0
2026-05-19,3696.87,6637.636757581413,7268.835512203565,7629.212225477228,79.0
2026-05-20,2928.32,6608.618252103596,7259.803443612721,7649.124344333953,63.0
2026-05-21,3218.53,6530.985263458783,7254.019033533943,7756.845423221159,61.0
2026-05-22,2646.15,6580.696468454171,7180.714672259699,7586.393439525349,70.0
2026-05-23,1901.7,6865.695377819846,7268.726402692328,7716.328495556606,36.0
2026-05-24,418.2,6916.53443328551,7184.663318986131,7374.60856049737,9.0
2026-05-25,2964.7500000000005,6510.505809933384,7222.007923096382,7597.1858672738,67.0
2026-05-26,3561.6700000000005,6423.638377502688,7105.922095533835,7542.471902225639,67.0
2026-05-27,2821.6500000000005,6537.942551344071,7129.465440433787,7595.25525844807,49.0
2026-05-28,379.3,6813.923543369366,7121.464803585553,7215.106511995782,15.0
2026-05-29,3493.51,6155.495576082506,7014.233550211678,7618.633322933097,68.0
2026-05-30,1911.29,6679.967587336302,7169.37243955653,7549.228243751602,41.0
2026-05-31,152.50000000000003,6029.263606557376,7021.118032786884,7264.375081967211,10.0
2026-06-01,3185.2100000000005,6540.507344884639,7175.03563344332,7526.073420590792,61.0
2026-06-02,2713.2200000000003,6395.844255165447,7111.79858986739,7338.792228422317,64.0
2026-06-03,3898.13,6348.364190009055,6892.018406261464,7181.173947508164,74.0
2026-06-04,3595.8299999999995,6119.59758942998,6669.079030432474,7039.338344693716,71.0
2026-06-05,3343.22,5991.420666303743,6603.677379891243,6977.469864382243,67.0
2026-06-06,2551.0,6221.225950607605,6566.013680909447,6886.5480987847895,45.0
2026-06-07,31.5,5817.587301587301,6083.809523809524,6323.809523809524,6.0
2026-06-08,2269.19,6004.232347225221,6629.402610623174,7051.656229755992,64.0
2026-06-09,912.41,5753.28032353876,6492.861465788407,6768.109402571213,63.0
2026-06-10,1652.24,6075.808901854452,6565.096105892607,7012.091826853241,70.0
2026-06-11,1855.36,6298.912469817178,6768.289108313211,7255.9098719386,69.0
2026-06-12,1492.9299999999998,6328.045856135252,6817.177134895808,7180.831519227293,74.0
2026-06-13,1070.69,6164.214665309286,6830.149912673136,7186.0218644051965,41.0
2026-06-14,61.4,5512.4218241042345,6658.236156351792,6921.796416938112,5.0
2026-06-15,1304.62,6157.255599331606,6712.237111189465,7066.207631340927,57.0
2026-06-16,1946.46,6082.576564635288,6650.631484849419,6980.184170237251,79.0
2026-06-17,2014.39,6021.598498801127,6607.679461276119,6905.625077566906,89.0
2026-06-18,1932.51,6007.398823291988,6586.055756503201,6869.914722304155,76.0
2026-06-19,1676.17,6391.498416031786,6857.222978576158,7106.87364646784,69.0
2026-06-20,1422.34,6280.79130165783,6648.637597198981,6993.945962287497,43.0
2026-06-21,52.6,6347.547528517111,6678.669201520914,6834.961977186313,6.0
2026-06-22,1367.57,6005.569762425324,6718.979013871319,7035.624092368215,76.0
2026-06-23,890.3499999999999,5988.705452911778,6690.182119391252,6969.787836244174,61.0
2026-06-24,1483.06,6146.238183215784,6675.465490270117,6966.393335401131,72.0
2026-06-25,1742.79,6081.746050872452,6638.186867035041,6962.671635710556,65.0
2026-06-26,37.6,6272.925531914893,6544.159042553191,6789.827127659574,9.0
2026-06-27,818.0,6269.387775061125,6769.637652811735,6982.526894865526,44.0
2026-06-28,14.3,6203.496503496504,6423.776223776224,6605.601398601399,5.0
2026-06-29,1411.81,6034.371480581665,6645.469149531452,6884.948895389606,82.0
2026-06-30,1406.64,6158.831399647387,6666.651630836604,6889.53989649093,71.0
