Date,commodity,price
2024-08-20,Coffee,21207.55
2024-08-21,Coffee,23125.26
2024-08-22,Coffee,21133.33
2024-08-23,Coffee,21225.9
2024-08-24,Coffee,21993.33
2024-08-26,Coffee,36000.0
2024-08-27,Coffee,22640.4
2024-08-28,Coffee,21357.63
2024-08-29,Coffee,21287.13
2024-08-30,Coffee,21431.75
2024-08-31,Coffee,24067.35
2024-02-09,Coffee,23294.17
2024-03-09,Coffee,21658.36
2024-04-09,Coffee,23496.86
2024-05-09,Coffee,21745.13
2024-06-09,Coffee,23299.6
2024-07-09,Coffee,22876.95
2024-09-09,Coffee,23091.06
2024-10-09,Coffee,23362.42
2024-11-09,Coffee,23201.47
2024-12-09,Coffee,23480.58
2024-09-13,Coffee,22573.11
2024-09-14,Coffee,36000.0
2024-09-17,Coffee,21583.27
2024-09-18,Coffee,21632.65
2024-09-19,Coffee,23056.03
2024-09-20,Coffee,22940.83
2024-09-21,Coffee,22955.62
2024-09-22,Coffee,21200.0
2024-09-23,Coffee,21945.63
2024-09-24,Coffee,23640.33
2024-09-25,Coffee,22872.43
2024-09-26,Coffee,21752.82
2024-09-27,Coffee,23111.76
2024-09-28,Coffee,23538.24
2024-09-29,Coffee,21533.33
2024-09-30,Coffee,24272.3
2024-01-10,Coffee,24184.23
2024-02-10,Coffee,22100.0
2024-03-10,Coffee,22688.46
2024-04-10,Coffee,23864.95
2024-05-10,Coffee,24363.43
2024-07-10,Coffee,24579.81
2024-08-10,Coffee,24800.57
2024-09-10,Coffee,22922.79
2024-10-10,Coffee,21968.75
2024-11-10,Coffee,36000.0
2024-12-10,Coffee,36000.0
2024-10-13,Coffee,22100.0
2024-10-14,Coffee,22185.8
2024-10-15,Coffee,24591.46
2024-10-16,Coffee,22150.0
2024-10-17,Coffee,22097.47
2024-10-18,Coffee,23880.66
2024-10-19,Coffee,24236.75
2024-10-20,Coffee,21500.0
2024-10-21,Coffee,22071.79
2024-10-22,Coffee,22004.88
2024-10-23,Coffee,21919.23
2024-10-24,Coffee,23061.97
2024-10-25,Coffee,24478.71
2024-10-26,Coffee,23623.47
2024-10-27,Coffee,21600.0
2024-10-28,Coffee,21600.0
2024-10-29,Coffee,23520.19
2024-10-30,Coffee,23406.1
2024-10-31,Coffee,29325.49
2024-01-11,Coffee,23482.67
2024-02-11,Coffee,23609.3
2024-03-11,Coffee,21300.0
2024-04-11,Coffee,21469.47
2024-05-11,Coffee,23926.32
2024-06-11,Coffee,23473.21
2024-07-11,Coffee,21596.23
2024-08-11,Coffee,23704.04
2024-09-11,Coffee,24923.08
2024-11-11,Coffee,23542.72
2024-12-11,Coffee,21584.95
2024-11-13,Coffee,24473.86
2024-11-14,Coffee,23670.0
2024-11-15,Coffee,23378.92
2024-11-16,Coffee,23910.87
2024-11-18,Coffee,21745.81
2024-11-19,Coffee,21900.0
2024-11-20,Coffee,25136.69
2024-11-21,Coffee,21765.1
2024-11-22,Coffee,23850.0
2024-11-23,Coffee,23315.92
2024-11-24,Coffee,21500.0
2024-11-25,Coffee,21603.43
2024-11-26,Coffee,23637.19
2024-11-27,Coffee,21681.18
2024-11-28,Coffee,21763.86
2024-11-29,Coffee,24816.3
2024-11-30,Coffee,24315.43
2024-01-12,Coffee,12200.0
2024-02-12,Coffee,22089.17
2024-03-12,Coffee,25193.5
2024-04-12,Coffee,22073.33
2024-05-12,Coffee,24858.14
2024-06-12,Coffee,25344.24
2024-07-12,Coffee,24229.48
2024-09-12,Coffee,22036.31
2024-10-12,Coffee,22130.49
2024-11-12,Coffee,25369.23
2024-12-12,Coffee,22318.25
2024-12-13,Coffee,22300.67
2024-12-14,Coffee,22241.67
2024-12-16,Coffee,22242.08
2024-12-17,Coffee,24862.5
2024-12-18,Coffee,24194.37
2024-12-19,Coffee,23212.09
2024-12-20,Coffee,26547.54
2024-12-21,Coffee,26422.77
2024-12-23,Coffee,22221.68
2024-12-24,Coffee,26164.43
2024-12-25,Coffee,30871.79
2024-12-26,Coffee,24641.26
2024-12-27,Coffee,25448.6
2024-12-28,Coffee,25413.17
2024-12-29,Coffee,22400.0
2024-12-30,Coffee,24994.76
2024-12-31,Coffee,25392.68
2025-01-01,Coffee,40000.0
2025-02-01,Coffee,29193.62
2025-03-01,Coffee,24326.83
2025-04-01,Coffee,28962.03
2025-05-01,Coffee,23000.0
2025-06-01,Coffee,22577.99
2025-07-01,Coffee,24403.67
2025-08-01,Coffee,24151.86
2025-09-01,Coffee,24351.85
2025-10-01,Coffee,28649.21
2025-11-01,Coffee,27314.81
2025-12-01,Coffee,22500.0
2025-01-13,Coffee,22320.61
2025-01-14,Coffee,22200.0
2025-01-15,Coffee,28879.63
2025-01-16,Coffee,26812.77
2025-01-17,Coffee,29569.39
2025-01-18,Coffee,27037.55
2025-01-19,Coffee,22800.0
2025-01-20,Coffee,23050.84
2025-01-21,Coffee,23151.43
2025-01-22,Coffee,23060.95
2025-01-23,Coffee,23137.21
2025-01-24,Coffee,23509.87
2025-01-25,Coffee,24047.97
2025-01-27,Coffee,24343.24
2025-01-28,Coffee,24722.55
2025-01-29,Coffee,24695.5
2025-01-30,Coffee,24819.88
2025-01-31,Coffee,24851.1
2025-01-02,Coffee,25303.85
2025-03-02,Coffee,29690.48
2025-04-02,Coffee,28415.87
2025-05-02,Coffee,25673.44
2025-06-02,Coffee,26098.39
2025-07-02,Coffee,26284.39
2025-08-02,Coffee,27488.89
2025-10-02,Coffee,26360.7
2025-11-02,Coffee,25694.37
2025-12-02,Coffee,26617.65
2025-02-13,Coffee,27745.95
2025-02-14,Coffee,29554.02
2025-02-15,Coffee,27220.03
2025-02-16,Coffee,27607.89
2025-02-17,Coffee,28211.43
2025-02-18,Coffee,28560.94
2025-02-19,Coffee,27982.98
2025-02-20,Coffee,27921.57
2025-02-21,Coffee,28377.37
2025-02-22,Coffee,28264.01
2025-02-23,Coffee,24939.02
2025-02-24,Coffee,27957.76
2025-02-25,Coffee,27923.72
2025-02-26,Coffee,35931.82
2025-02-27,Coffee,27105.48
2025-02-28,Coffee,27252.87
2025-01-03,Coffee,26434.16
2025-03-03,Coffee,25957.58
2025-04-03,Coffee,26525.77
2025-05-03,Coffee,26814.86
2025-06-03,Coffee,27175.66
2025-07-03,Coffee,27222.3
2025-08-03,Coffee,28000.0
2025-09-03,Coffee,42166.67
2025-10-03,Coffee,27014.29
2025-11-03,Coffee,26834.18
2025-12-03,Coffee,27143.04
2025-03-13,Coffee,27249.04
2025-03-14,Coffee,27373.6
2025-03-15,Coffee,27498.26
2025-03-16,Coffee,28000.0
2025-03-17,Coffee,26714.78
2025-03-18,Coffee,27315.19
2025-03-19,Coffee,27222.08
2025-03-20,Coffee,27521.56
2025-03-21,Coffee,27542.72
2025-03-22,Coffee,27547.75
2025-03-23,Coffee,27212.77
2025-03-24,Coffee,27731.2
2025-03-25,Coffee,28345.98
2025-03-26,Coffee,27604.9
2025-03-27,Coffee,27298.23
2025-03-28,Coffee,27349.63
2025-03-29,Coffee,27442.34
2025-03-30,Coffee,27000.0
2025-03-31,Coffee,31572.52
2025-01-04,Coffee,28107.6
2025-02-04,Coffee,26860.05
2025-03-04,Coffee,26709.76
2025-04-04,Coffee,27431.79
2025-05-04,Coffee,27683.83
2025-07-04,Coffee,27435.49
2025-08-04,Coffee,31738.28
2025-09-04,Coffee,26504.08
2025-10-04,Coffee,25124.32
2025-11-04,Coffee,25145.21
2025-12-04,Coffee,37312.2
2025-04-14,Coffee,24300.0
2025-04-15,Coffee,27053.44
2025-04-16,Coffee,27108.45
2025-04-17,Coffee,46000.0
2025-04-18,Coffee,25400.0
2025-04-19,Coffee,27193.29
2025-04-20,Coffee,26000.0
2025-04-21,Coffee,27911.38
2025-04-22,Coffee,26334.52
2025-04-23,Coffee,27686.14
2025-04-24,Coffee,27029.74
2025-04-25,Coffee,27106.36
2025-04-26,Coffee,27233.81
2025-04-27,Coffee,26200.0
2025-04-28,Coffee,31372.11
2025-04-29,Coffee,27068.5
2025-04-30,Coffee,26097.43
2025-01-05,Coffee,46000.0
2025-02-05,Coffee,27009.39
2025-03-05,Coffee,27022.71
2025-05-05,Coffee,27053.99
2025-06-05,Coffee,26843.82
2025-07-05,Coffee,26379.96
2025-08-05,Coffee,27385.99
2025-09-05,Coffee,25609.47
2025-10-05,Coffee,25000.0
2025-11-05,Coffee,25000.0
2025-12-05,Coffee,25504.19
2025-05-13,Coffee,25662.19
2025-05-14,Coffee,28172.04
2025-05-15,Coffee,26883.83
2025-05-16,Coffee,25960.69
2025-05-17,Coffee,26802.55
2025-05-18,Coffee,24300.0
2025-05-19,Coffee,25475.38
2025-05-20,Coffee,24701.03
2025-05-21,Coffee,25584.15
2025-05-22,Coffee,26331.4
2025-05-23,Coffee,25821.7
2025-05-24,Coffee,33216.67
2025-05-25,Coffee,25700.0
2025-05-26,Coffee,23530.83
2025-05-27,Coffee,25454.0
2025-05-28,Coffee,24656.16
2025-05-29,Coffee,25724.87
2025-05-30,Coffee,25417.75
2025-05-31,Coffee,24839.57
2025-01-06,Coffee,25200.0
2025-02-06,Coffee,25729.0
2025-03-06,Coffee,22945.16
2025-04-06,Coffee,24345.26
2025-05-06,Coffee,22833.55
2025-06-06,Coffee,24092.13
2025-07-06,Coffee,31692.31
2025-09-06,Coffee,25025.75
2025-10-06,Coffee,24484.05
2025-11-06,Coffee,25496.85
2025-12-06,Coffee,23853.4
2025-06-13,Coffee,24663.61
2025-06-14,Coffee,29935.48
2025-06-15,Coffee,44000.0
2025-06-16,Coffee,24566.32
2025-06-17,Coffee,22267.65
2025-06-18,Coffee,22182.22
2025-06-19,Coffee,24773.33
2025-06-20,Coffee,22155.1
2025-06-21,Coffee,21684.21
2025-06-23,Coffee,20964.1
2025-06-24,Coffee,19923.53
2025-06-25,Coffee,19882.86
2025-06-26,Coffee,19655.0
2025-06-27,Coffee,19644.03
2025-06-28,Coffee,19005.24
2025-06-30,Coffee,21100.0
2025-01-07,Coffee,19522.92
2025-02-07,Coffee,20056.52
2025-03-07,Coffee,22324.66
2025-04-07,Coffee,21761.83
2025-05-07,Coffee,19065.85
2025-06-07,Coffee,19200.0
2025-07-07,Coffee,19328.85
2025-08-07,Coffee,23977.6
2025-09-07,Coffee,27185.71
2025-10-07,Coffee,19058.33
2025-11-07,Coffee,19000.0
2025-12-07,Coffee,18500.0
2025-07-13,Coffee,18500.0
2025-07-14,Coffee,18457.95
2025-07-15,Coffee,19416.67
2025-07-16,Coffee,21662.34
2025-07-17,Coffee,18061.35
2025-07-18,Coffee,18306.64
2025-07-19,Coffee,18312.5
2025-07-21,Coffee,21366.28
2025-07-22,Coffee,30666.67
2025-07-23,Coffee,18205.41
2025-07-24,Coffee,19000.0
2025-07-25,Coffee,21281.85
2025-07-26,Coffee,22158.09
2025-07-27,Coffee,19000.0
2025-07-28,Coffee,20307.88
2025-07-29,Coffee,21495.19
2025-07-30,Coffee,19089.31
2025-07-31,Coffee,19057.42
2025-01-08,Coffee,19437.5
2025-02-08,Coffee,19663.64
2025-03-08,Coffee,19000.0
2025-04-08,Coffee,24545.45
2025-05-08,Coffee,19791.44
2025-06-08,Coffee,19832.4
2025-07-08,Coffee,20018.18
2025-08-08,Coffee,23104.5
2025-09-08,Coffee,26189.36
2025-11-08,Coffee,20294.44
2025-12-08,Coffee,20828.18
2025-08-13,Coffee,21233.7
2025-08-14,Coffee,21723.2
2025-08-15,Coffee,22000.0
2025-08-16,Coffee,22213.73
2025-08-18,Coffee,22118.31
2025-08-19,Coffee,23210.87
2025-08-20,Coffee,23607.65
2025-08-21,Coffee,23376.65
2025-08-22,Coffee,23734.58
2025-08-23,Coffee,24745.79
2025-08-25,Coffee,24012.44
2025-08-26,Coffee,23409.95
2025-08-27,Coffee,23945.5
2025-08-29,Coffee,23384.36
2025-08-30,Coffee,24721.43
2025-01-09,Coffee,24728.27
2025-02-09,Coffee,24593.75
2025-03-09,Coffee,23500.0
2025-05-09,Coffee,23000.0
2025-06-09,Coffee,23294.12
2025-08-09,Coffee,22793.33
2025-09-09,Coffee,22844.74
2025-10-09,Coffee,22993.01
2025-11-09,Coffee,25188.78
2025-12-09,Coffee,23210.81
2025-09-13,Coffee,21600.0
2025-09-15,Coffee,26351.52
2025-09-16,Coffee,23152.76
2025-09-17,Coffee,23714.13
2025-09-18,Coffee,23438.2
2025-09-19,Coffee,22904.62
2025-09-20,Coffee,22989.62
2025-09-21,Coffee,22791.67
2025-09-22,Coffee,22197.98
2025-09-23,Coffee,22120.42
2025-09-24,Coffee,22638.81
2025-09-25,Coffee,22878.95
2025-09-26,Coffee,22984.82
2025-09-27,Coffee,22741.01
2025-09-28,Coffee,22523.81
2025-09-29,Coffee,22531.1
2025-09-30,Coffee,22500.0
2025-02-10,Coffee,22785.71
2025-03-10,Coffee,22287.18
2025-04-10,Coffee,24083.24
2025-06-10,Coffee,24254.1
2025-07-10,Coffee,23811.61
2025-08-10,Coffee,23780.54
2025-09-10,Coffee,23894.2
2025-10-10,Coffee,24115.57
2025-11-10,Coffee,23416.67
2025-12-10,Coffee,23600.0
2025-10-13,Coffee,24006.55
2025-10-14,Coffee,24248.17
2025-10-15,Coffee,24526.67
2025-10-16,Coffee,24224.31
2025-10-17,Coffee,24288.16
2025-10-18,Coffee,24068.79
2025-10-20,Coffee,23600.0
2025-10-21,Coffee,23937.89
2025-10-22,Coffee,23992.82
2025-10-23,Coffee,23818.63
2025-10-24,Coffee,23698.71
2025-10-25,Coffee,23759.8
2025-10-26,Coffee,23700.0
2025-10-27,Coffee,23620.51
2025-10-28,Coffee,23415.15
2025-10-29,Coffee,23703.07
2025-10-30,Coffee,23648.81
2025-10-31,Coffee,23699.59
2025-01-11,Coffee,23536.46
2025-03-11,Coffee,23044.59
2025-04-11,Coffee,23279.82
2025-05-11,Coffee,23440.0
2025-06-11,Coffee,23317.75
2025-07-11,Coffee,23300.0
2025-09-11,Coffee,23500.0
2025-10-11,Coffee,23297.91
2025-11-11,Coffee,23155.75
2025-12-11,Coffee,23612.21
2025-11-13,Coffee,23261.41
2025-11-14,Coffee,23024.56
2025-11-15,Coffee,22917.49
2025-11-16,Coffee,22600.0
2025-11-17,Coffee,22727.71
2025-11-18,Coffee,22857.76
2025-11-19,Coffee,22478.31
2025-11-20,Coffee,22380.39
2025-11-21,Coffee,22305.08
2025-11-22,Coffee,22346.37
2025-11-23,Coffee,22300.0
2025-11-24,Coffee,22310.73
2025-11-25,Coffee,22200.0
2025-11-26,Coffee,22214.42
2025-11-27,Coffee,22526.7
2025-11-28,Coffee,22844.4
2025-11-29,Coffee,22477.99
2025-11-30,Coffee,23400.0
2025-01-12,Coffee,22721.35
2025-02-12,Coffee,22640.46
2025-03-12,Coffee,22587.85
2025-04-12,Coffee,22402.56
2025-05-12,Coffee,22566.2
2025-06-12,Coffee,22798.59
2025-07-12,Coffee,22000.0
2025-08-12,Coffee,22677.08
2025-09-12,Coffee,22232.47
2025-10-12,Coffee,21687.58
2025-11-12,Coffee,21757.67
2025-12-12,Coffee,21757.93
2025-12-15,Coffee,21872.13
2025-12-16,Coffee,22716.85
2025-12-17,Coffee,22538.17
2025-12-18,Coffee,21674.73
2025-12-19,Coffee,20051.02
2025-12-20,Coffee,21848.99
2025-12-22,Coffee,20570.59
2025-12-23,Coffee,20210.53
2025-12-24,Coffee,20400.0
2025-12-25,Coffee,21600.0
2025-12-26,Coffee,20417.31
2025-12-27,Coffee,21357.14
2025-12-28,Coffee,21600.0
2025-12-29,Coffee,20573.87
2025-12-30,Coffee,20433.65
2025-12-31,Coffee,23164.52
2026-01-02,Coffee,20900.0
2026-02-02,Coffee,22125.61
2026-03-02,Coffee,21894.92
2026-04-02,Coffee,22038.24
2026-05-02,Coffee,21608.7
2026-06-02,Coffee,21826.99
2026-07-02,Coffee,21000.0
2026-08-02,Coffee,21200.0
2026-09-02,Coffee,21225.72
2026-10-02,Coffee,21026.43
2026-11-02,Coffee,21189.87
2026-12-02,Coffee,21000.0
2026-02-13,Coffee,21012.24
2026-02-14,Coffee,21100.0
2026-02-15,Coffee,21600.0
2026-02-16,Coffee,21151.31
2026-02-17,Coffee,21109.49
2026-02-18,Coffee,20847.96
2026-02-19,Coffee,20842.86
2026-02-20,Coffee,20937.16
2026-02-21,Coffee,20843.48
2026-02-22,Coffee,21431.67
2026-02-23,Coffee,20602.58
2026-02-24,Coffee,20479.78
2026-02-25,Coffee,20731.83
2026-02-26,Coffee,20599.75
2026-02-27,Coffee,20544.77
2026-02-28,Coffee,20933.9
2026-02-03,Coffee,20532.04
2026-03-03,Coffee,20547.73
2026-04-03,Coffee,20473.84
2026-05-03,Coffee,20309.26
2026-06-03,Coffee,20171.39
2026-07-03,Coffee,20190.91
2026-08-03,Coffee,20500.0
2026-09-03,Coffee,20202.71
2026-10-03,Coffee,20485.24
2026-11-03,Coffee,20519.57
2026-12-03,Coffee,20367.44
2026-03-13,Coffee,20141.56
2026-03-14,Coffee,20100.0
2026-03-15,Coffee,21388.0
2026-03-16,Coffee,20180.75
2026-03-17,Coffee,20162.47
2026-03-18,Coffee,20215.22
2026-03-19,Coffee,20190.06
2026-03-20,Coffee,20000.0
2026-03-21,Coffee,20089.14
2026-03-22,Coffee,21538.46
2026-03-23,Coffee,20423.04
2026-03-24,Coffee,20442.9
2026-03-25,Coffee,20474.45
2026-03-26,Coffee,20518.07
2026-03-27,Coffee,20452.66
2026-03-28,Coffee,20558.41
2026-03-29,Coffee,20007.69
2026-03-30,Coffee,20297.81
2026-03-31,Coffee,20345.87
2026-01-04,Coffee,20378.84
2026-02-04,Coffee,20100.0
2026-03-04,Coffee,21300.0
2026-04-04,Coffee,20417.3
2026-05-04,Coffee,20000.0
2026-06-04,Coffee,20350.86
2026-07-04,Coffee,20353.7
2026-08-04,Coffee,20361.69
2026-09-04,Coffee,20227.64
2026-10-04,Coffee,20162.89
2026-11-04,Coffee,20101.84
2026-12-04,Coffee,20000.0
2026-04-13,Coffee,20151.62
2026-04-14,Coffee,20160.0
2026-04-15,Coffee,20100.0
2026-04-16,Coffee,20220.22
2026-04-17,Coffee,20226.51
2026-04-18,Coffee,20219.78
2026-04-19,Coffee,20506.78
2026-04-20,Coffee,20169.65
2026-04-21,Coffee,20162.68
2026-04-22,Coffee,20088.34
2026-04-23,Coffee,20191.22
2026-04-24,Coffee,20191.36
2026-04-25,Coffee,20368.77
2026-04-27,Coffee,20301.03
2026-04-28,Coffee,20301.04
2026-04-29,Coffee,20395.12
2026-04-30,Coffee,20408.5
2026-01-05,Coffee,20100.0
2026-02-05,Coffee,20192.86
2026-04-05,Coffee,20245.04
2026-05-05,Coffee,20311.52
2026-06-05,Coffee,20350.26
2026-07-05,Coffee,20311.61
2026-08-05,Coffee,20344.9
2026-09-05,Coffee,20100.0
2026-10-05,Coffee,20100.0
2026-11-05,Coffee,20248.22
2026-12-05,Coffee,20257.37
2026-05-13,Coffee,20278.06
2026-05-14,Coffee,20420.1
2026-05-15,Coffee,20340.21
2026-05-16,Coffee,20436.56
2026-05-18,Coffee,20206.1
2026-05-19,Coffee,20296.02
2026-05-20,Coffee,20207.92
2026-05-21,Coffee,20195.42
2026-05-22,Coffee,20229.71
2026-05-23,Coffee,20200.3
2026-05-25,Coffee,20285.33
2026-05-26,Coffee,20290.34
2026-05-27,Coffee,20270.47
2026-05-28,Coffee,20299.18
2026-05-29,Coffee,20290.66
2026-05-30,Coffee,20337.31
2026-05-31,Coffee,20000.0
2026-01-06,Coffee,20335.08
2026-02-06,Coffee,20249.18
2026-03-06,Coffee,20123.08
2026-04-06,Coffee,20096.12
2026-05-06,Coffee,20111.88
2026-06-06,Coffee,20099.69
2026-08-06,Coffee,20099.45
2026-09-06,Coffee,19932.98
2026-10-06,Coffee,19931.59
2026-11-06,Coffee,19899.17
2026-12-06,Coffee,19839.39
2026-06-13,Coffee,20000.0
2026-06-14,Coffee,20000.0
2026-06-15,Coffee,20062.18
2026-06-16,Coffee,20167.93
2026-06-17,Coffee,20266.94
2026-06-18,Coffee,20351.24
2026-06-19,Coffee,20307.92
2026-06-20,Coffee,20413.32
2026-06-22,Coffee,20288.67
2026-06-23,Coffee,20351.1
2026-06-24,Coffee,20488.2
2026-06-25,Coffee,20489.47
2026-06-26,Coffee,20400.0
2026-06-27,Coffee,20424.19
2026-06-28,Coffee,20800.0
2026-06-29,Coffee,20566.12
2026-06-30,Coffee,20542.37
2021-01-01,Cotton,5552.88
2021-02-01,Cotton,5544.25
2021-03-01,Cotton,5473.75
2021-04-01,Cotton,5595.69
2021-05-01,Cotton,5549.85
2021-06-01,Cotton,5666.09
2021-07-01,Cotton,5700.0
2021-08-01,Cotton,5706.76
2021-09-01,Cotton,5361.86
2021-10-01,Cotton,5231.73
2021-11-01,Cotton,5600.0
2021-12-01,Cotton,5517.76
2021-01-13,Cotton,5592.7
2021-01-14,Cotton,5612.23
2021-01-15,Cotton,5629.27
2021-01-16,Cotton,5602.56
2021-01-17,Cotton,5623.91
2021-01-18,Cotton,5590.48
2021-01-19,Cotton,5609.84
2021-01-20,Cotton,5579.36
2021-01-21,Cotton,5594.33
2021-01-22,Cotton,5642.99
2021-01-23,Cotton,5626.78
2021-01-24,Cotton,5597.1
2021-01-25,Cotton,5639.34
2021-01-26,Cotton,5584.99
2021-01-27,Cotton,5619.31
2021-01-28,Cotton,5592.47
2021-01-29,Cotton,5562.39
2021-01-30,Cotton,5610.35
2021-01-31,Cotton,5486.73
2021-01-02,Cotton,5572.56
2021-02-02,Cotton,5618.01
2021-03-02,Cotton,5641.09
2021-04-02,Cotton,5633.09
2021-05-02,Cotton,5755.81
2021-06-02,Cotton,5525.24
2021-07-02,Cotton,5754.57
2021-08-02,Cotton,5790.07
2021-09-02,Cotton,5699.22
2021-10-02,Cotton,5859.04
2021-11-02,Cotton,5801.26
2021-12-02,Cotton,5861.11
2021-02-13,Cotton,5837.18
2021-02-14,Cotton,5786.1
2021-02-15,Cotton,5798.35
2021-02-16,Cotton,5796.83
2021-02-17,Cotton,5742.95
2021-02-18,Cotton,5806.33
2021-02-19,Cotton,5775.92
2021-02-20,Cotton,5891.24
2021-02-21,Cotton,5908.45
2021-02-22,Cotton,5978.48
2021-02-23,Cotton,5912.02
2021-02-24,Cotton,5933.65
2021-02-25,Cotton,5971.13
2021-02-26,Cotton,5930.92
2021-02-27,Cotton,5898.09
2021-02-28,Cotton,5904.16
2021-01-03,Cotton,5946.23
2021-02-03,Cotton,5873.27
2021-03-03,Cotton,5932.15
2021-04-03,Cotton,5980.63
2021-05-03,Cotton,5863.27
2021-06-03,Cotton,5936.92
2021-07-03,Cotton,5981.64
2021-08-03,Cotton,5926.24
2021-09-03,Cotton,5868.77
2021-10-03,Cotton,5838.79
2021-11-03,Cotton,5881.85
2021-12-03,Cotton,5796.84
2021-03-13,Cotton,6090.12
2021-03-14,Cotton,6021.23
2021-03-15,Cotton,5618.27
2021-03-16,Cotton,6421.88
2021-03-17,Cotton,6222.55
2021-03-18,Cotton,6275.8
2021-03-19,Cotton,5855.52
2021-03-20,Cotton,5812.34
2021-03-21,Cotton,5862.09
2021-03-22,Cotton,5676.89
2021-03-23,Cotton,5601.85
2021-03-24,Cotton,5633.5
2021-03-25,Cotton,5646.14
2021-03-26,Cotton,5678.0
2021-03-27,Cotton,5709.08
2021-03-28,Cotton,6118.75
2021-03-30,Cotton,5879.92
2021-03-31,Cotton,5628.85
2021-01-04,Cotton,5572.38
2021-02-04,Cotton,5626.56
2021-03-04,Cotton,5544.85
2021-04-04,Cotton,5696.67
2021-05-04,Cotton,5720.1
2021-06-04,Cotton,5613.76
2021-07-04,Cotton,5625.08
2021-08-04,Cotton,5596.79
2021-09-04,Cotton,5854.99
2021-10-04,Cotton,6057.38
2021-11-04,Cotton,5632.35
2021-12-04,Cotton,6025.45
2021-04-13,Cotton,5946.77
2021-04-14,Cotton,5901.79
2021-04-15,Cotton,5533.58
2021-04-16,Cotton,5650.08
2021-04-17,Cotton,5330.41
2021-04-18,Cotton,6000.0
2021-04-19,Cotton,5587.81
2021-04-20,Cotton,5582.93
2021-04-21,Cotton,5917.65
2021-04-22,Cotton,5643.84
2021-04-23,Cotton,5588.78
2021-04-24,Cotton,5511.12
2021-04-25,Cotton,6000.0
2021-04-26,Cotton,5493.43
2021-04-27,Cotton,5464.76
2021-04-28,Cotton,5526.07
2021-04-29,Cotton,5447.01
2021-04-30,Cotton,5470.46
2021-01-05,Cotton,6000.0
2021-02-05,Cotton,6000.0
2021-03-05,Cotton,6103.1
2021-04-05,Cotton,6081.25
2021-05-05,Cotton,5914.71
2021-06-05,Cotton,6000.0
2021-07-05,Cotton,6033.33
2021-05-15,Cotton,5925.0
2021-05-16,Cotton,5000.0
2021-05-18,Cotton,5930.0
2021-05-21,Cotton,5900.0
2021-01-06,Cotton,5930.0
2021-05-06,Cotton,5920.0
2021-06-14,Cotton,5760.0
2021-06-17,Cotton,5825.0
2021-06-18,Cotton,5100.0
2021-10-07,Cotton,5820.0
2021-04-08,Cotton,5850.0
2021-07-08,Cotton,120.0
2021-08-13,Cotton,5850.0
2021-09-22,Cotton,5130.0
2021-09-24,Cotton,5130.0
2021-09-25,Cotton,5130.0
2021-09-26,Cotton,5120.0
2021-09-30,Cotton,5150.0
2021-01-10,Cotton,5180.0
2021-11-10,Cotton,6103.33
2021-12-10,Cotton,6177.42
2021-10-13,Cotton,6311.84
2021-10-14,Cotton,6383.54
2021-10-15,Cotton,6673.89
2021-10-16,Cotton,6486.3
2021-10-17,Cotton,6493.88
2021-10-18,Cotton,6893.86
2021-10-19,Cotton,6935.19
2021-10-20,Cotton,7007.54
2021-10-21,Cotton,7088.72
2021-10-22,Cotton,7197.7
2021-10-23,Cotton,7154.45
2021-10-24,Cotton,7534.64
2021-10-25,Cotton,7755.22
2021-10-26,Cotton,7724.58
2021-10-27,Cotton,7771.5
2021-10-28,Cotton,7919.73
2021-10-29,Cotton,8027.71
2021-10-30,Cotton,8061.8
2021-10-31,Cotton,8071.35
2021-01-11,Cotton,8254.97
2021-02-11,Cotton,8405.27
2021-03-11,Cotton,8407.72
2021-04-11,Cotton,8335.25
2021-05-11,Cotton,8049.07
2021-06-11,Cotton,8159.98
2021-07-11,Cotton,8114.1
2021-08-11,Cotton,8194.39
2021-09-11,Cotton,8171.32
2021-10-11,Cotton,8135.35
2021-11-11,Cotton,8150.79
2021-12-11,Cotton,8104.13
2021-11-13,Cotton,8119.81
2021-11-14,Cotton,8104.83
2021-11-15,Cotton,8074.6
2021-11-16,Cotton,8000.61
2021-11-17,Cotton,7851.56
2021-11-18,Cotton,7708.89
2021-11-19,Cotton,7783.78
2021-11-20,Cotton,7909.09
2021-11-21,Cotton,7988.9
2021-11-22,Cotton,8059.94
2021-11-23,Cotton,8121.84
2021-11-24,Cotton,8135.61
2021-11-25,Cotton,8214.46
2021-11-26,Cotton,8350.52
2021-11-27,Cotton,8195.76
2021-11-28,Cotton,8196.73
2021-11-29,Cotton,8157.8
2021-11-30,Cotton,8022.7
2022-01-01,Cotton,9119.44
2022-02-01,Cotton,9071.08
2022-03-01,Cotton,9381.02
2022-04-01,Cotton,9552.04
2022-05-01,Cotton,9704.45
2022-06-01,Cotton,9423.92
2022-07-01,Cotton,9481.33
2022-08-01,Cotton,9493.8
2022-09-01,Cotton,9414.17
2022-10-01,Cotton,9528.04
2022-11-01,Cotton,9401.15
2022-12-01,Cotton,9427.16
2022-01-13,Cotton,9438.74
2022-01-14,Cotton,9472.4
2022-01-15,Cotton,9559.52
2022-01-16,Cotton,9662.18
2022-01-17,Cotton,9537.41
2022-01-18,Cotton,9656.26
2022-01-19,Cotton,9708.22
2022-01-20,Cotton,9665.2
2022-01-21,Cotton,9548.29
2022-01-22,Cotton,9518.35
2022-01-23,Cotton,9476.17
