Date,WHEAT,SUGAR,COFFEE,COTTON,SOYBEANS
2017-11-03,425.75,14.38,123.95,68.72,977.0
2017-01-04,418.5,20.89,141.8,74.08,1006.25
2017-04-04,427.0,16.16,137.75,74.85,937.75
2017-05-04,426.0,15.37,132.7,80.83,965.25
2017-07-04,536.75,13.92,125.85,73.69,964.75
2017-08-04,454.75,14.14,140.15,70.99,949.25
2017-09-04,420.5,13.75,127.75,72.55,942.0
2017-10-04,442.0,14.25,125.15,69.43,958.25
2017-12-04,410.25,15.06,126.75,75.03,998.5
2017-01-05,426.25,20.78,143.75,73.78,1003.5
2017-04-05,429.75,16.1,137.3,74.87,944.25
2017-05-05,427.5,15.31,133.1,79.76,963.0
2017-06-05,429.5,13.89,128.45,76.31,922.0
2017-07-05,539.25,13.72,127.65,73.86,976.25
2017-09-05,430.5,14.03,126.5,75.26,960.5
2017-10-05,440.75,14.39,127.2,68.9,968.25
2017-12-05,406.0,14.9,125.95,74.96,1008.5
2017-01-06,423.25,20.75,142.85,73.99,986.0
2017-02-06,422.5,21.18,144.2,75.63,1036.0
2017-03-06,438.25,19.15,139.65,78.39,1026.75
2017-04-06,423.25,16.45,137.75,74.51,941.5
2017-06-06,435.75,13.98,125.55,76.02,923.5
2017-07-06,519.0,13.92,126.75,75.01,980.75
2017-09-06,421.75,14.29,126.6,75.26,964.5
2017-10-06,443.5,13.98,130.0,69.47,972.25
2017-11-06,430.75,14.56,125.55,68.85,984.0
2017-12-06,398.5,14.45,124.85,75.17,1002.75
2017-02-07,430.75,20.72,142.6,75.09,1042.75
2017-03-07,436.0,18.4,139.0,77.28,1014.75
2017-04-07,424.0,16.77,140.05,73.46,942.0
2017-06-07,444.75,14.14,125.75,75.79,930.75
2017-07-07,515.25,14.15,126.55,75.29,996.0
2017-08-07,463.5,13.87,142.05,71.22,959.75
2017-09-07,413.5,14.03,127.9,75.03,963.25
2017-11-07,427.25,14.72,124.7,68.07,986.0
2017-12-07,394.25,14.31,120.85,74.23,992.0
2017-02-08,432.5,20.76,142.9,75.25,1058.75
2017-03-08,427.5,18.4,140.05,76.9,1011.0
2017-05-08,418.0,15.38,134.55,76.78,956.25
2017-06-08,449.25,14.34,126.35,76.55,938.0
2017-08-08,457.0,13.78,142.75,71.91,963.0
2017-09-08,413.75,14.09,129.4,75.59,956.5
2017-11-08,426.75,14.84,125.75,68.63,988.0
2017-12-08,392.0,14.05,120.6,73.72,989.75
2017-01-09,427.25,20.42,144.2,72.99,996.5
2017-02-09,443.5,20.65,145.2,75.58,1050.5
2017-03-09,426.0,18.0,138.75,76.63,1000.25
2017-05-09,421.75,15.44,132.8,77.43,965.25
2017-06-09,445.75,14.27,126.55,75.69,941.5
2017-08-09,459.5,13.64,142.65,71.82,963.0
2017-10-09,436.0,14.0,130.95,69.58,966.75
2017-11-09,429.0,14.88,126.4,68.29,975.25
2017-01-10,426.75,20.48,147.7,73.19,1005.5
2017-02-10,449.0,20.42,145.75,75.82,1059.0
2017-03-10,422.75,18.22,139.65,77.29,996.25
2017-04-10,428.75,16.63,139.85,75.15,941.75
2017-05-10,424.0,15.84,134.3,76.49,961.75
2017-07-10,530.5,13.56,126.25,67.72,1020.25
2017-08-10,440.5,13.24,138.5,69.26,930.75
2017-10-10,435.25,14.17,131.0,68.95,966.0
2017-11-10,431.5,14.96,127.55,69.05,977.25
2017-01-11,418.75,20.56,149.0,73.14,1003.0
2017-04-11,433.25,16.72,140.2,75.01,939.25
2017-05-11,426.0,15.63,131.9,79.18,956.0
2017-07-11,535.5,13.44,124.45,68.15,1025.25
2017-08-11,439.25,13.2,140.3,69.24,935.5
2017-09-11,412.25,14.29,130.6,73.71,954.75
2017-10-11,433.25,14.3,126.8,68.73,965.25
2017-12-11,387.75,13.95,119.0,73.0,982.5
2017-01-12,426.25,20.76,149.6,72.34,1032.0
2017-04-12,433.25,16.7,138.3,74.73,947.75
2017-05-12,425.0,15.51,132.6,82.18,954.0
2017-06-12,434.0,14.02,127.6,75.13,931.25
2017-07-12,522.5,13.49,126.0,68.13,1016.75
2017-09-12,419.5,14.02,133.8,70.71,944.25
2017-10-12,430.5,14.28,126.35,67.84,992.0
2017-12-12,387.25,13.77,117.05,72.91,975.75
2018-02-01,451.0,13.37,121.4,78.35,985.0
2018-03-01,505.5,13.71,122.45,82.57,1057.5
2018-05-01,529.75,11.69,122.6,85.12,1042.5
2018-06-01,523.25,12.52,122.75,93.3,1021.25
2018-08-01,558.25,10.48,108.05,89.06,886.75
2018-10-01,509.5,11.61,102.2,76.7,857.75
2018-11-01,508.0,13.19,117.8,79.03,869.0
2018-01-02,433.5,15.33,130.2,77.5,955.0
2018-02-02,446.75,13.63,120.4,77.3,978.75
2018-03-02,492.0,13.42,120.35,82.72,1060.75
2018-04-02,446.25,12.52,116.4,80.97,1035.5
2018-05-02,525.75,11.75,121.6,85.01,1032.75
2018-07-02,480.25,11.56,107.8,84.5,848.5
2018-08-02,560.5,10.59,106.7,89.44,882.5
2018-10-02,519.25,12.07,107.65,76.58,866.0
2018-11-02,508.75,13.44,120.05,78.79,875.25
2018-01-03,436.0,15.31,128.6,78.11,959.75
2018-04-03,457.5,12.47,116.6,82.02,1038.0
2018-05-03,540.5,11.69,122.2,84.45,1043.25
2018-07-03,491.5,11.39,108.35,84.54,844.0
2018-08-03,556.25,10.85,107.75,88.67,886.25
2018-09-03,518.5,10.6,98.1,82.31,833.0
2018-10-03,515.25,12.23,106.6,76.85,861.5
2018-12-03,515.75,12.91,103.5,78.91,905.75
2018-01-04,434.0,15.25,129.55,79.25,959.25
2018-04-04,455.75,12.27,116.9,79.64,1015.25
2018-05-04,527.5,11.51,120.45,86.35,1027.25
2018-06-04,505.25,11.9,121.5,92.1,1001.75
2018-07-04,491.5,11.39,108.35,84.54,844.0
2018-09-04,502.75,10.64,97.75,82.78,832.0
2018-10-04,518.0,12.33,106.95,76.39,859.25
2018-12-04,519.25,12.75,101.9,78.77,911.75
2018-01-05,430.75,15.08,128.45,78.01,961.5
2018-02-05,440.25,13.9,119.8,76.57,969.75
2018-03-05,502.25,13.56,119.2,85.41,1066.75
2018-04-05,464.75,12.35,117.55,82.57,1031.25
2018-06-05,510.0,12.02,119.45,89.84,1001.25
2018-07-05,504.0,11.48,106.3,83.73,835.5
2018-09-05,493.75,10.89,100.1,81.71,825.5
2018-10-05,521.0,12.63,108.95,76.49,869.0
2018-11-05,507.25,13.15,117.1,78.87,873.0
2018-12-05,514.5,12.72,100.95,80.11,913.5
2018-02-06,446.25,13.84,122.85,76.19,986.25
2018-03-06,502.0,13.45,119.95,83.84,1064.5
2018-04-06,472.25,12.34,117.45,82.54,1033.75
2018-06-06,519.75,12.2,118.25,90.95,994.25
2018-07-06,512.75,11.51,111.25,86.38,874.0
2018-08-06,574.5,10.98,108.75,88.69,877.25
2018-09-06,486.0,10.8,97.95,81.38,826.75
2018-11-06,512.0,12.96,113.25,77.43,872.0
2018-12-06,505.25,12.64,100.65,78.02,909.5
2018-02-07,460.5,14.0,123.3,75.96,983.0
2018-03-07,493.0,12.79,119.3,84.2,1055.0
2018-05-07,514.0,11.32,118.2,85.99,1002.25
2018-06-07,526.75,11.73,115.7,93.72,974.25
2018-08-07,568.25,10.88,109.05,88.22,889.25
2018-09-07,486.25,11.01,98.8,82.13,832.0
2018-11-07,510.25,13.01,115.6,78.96,867.75
2018-12-07,519.5,12.87,98.8,80.23,916.75
2018-01-08,427.75,14.78,125.15,78.14,958.25
2018-02-08,456.25,13.58,122.85,76.62,987.75
2018-03-08,494.75,12.89,119.0,85.12,1053.75
2018-05-08,517.75,11.56,116.55,85.38,1011.25
2018-06-08,520.0,12.25,117.25,94.94,969.25
2018-08-08,570.0,10.81,107.85,87.39,893.75
2018-10-08,514.0,12.94,111.85,77.94,869.75
2018-11-08,507.75,12.84,116.65,79.01,867.5
2018-01-09,432.25,14.73,125.15,78.35,955.75
2018-02-09,449.0,13.67,121.85,76.68,983.0
2018-03-09,489.0,12.84,118.85,84.52,1029.25
2018-04-09,490.75,12.36,118.65,82.91,1047.0
2018-05-09,514.5,11.29,115.5,85.86,1007.25
2018-07-09,507.75,11.4,112.2,87.16,851.75
2018-08-09,564.5,10.84,107.65,87.26,887.75
2018-10-09,515.0,12.97,113.15,77.4,863.0
2018-11-09,502.0,12.73,113.85,78.09,875.25
2018-01-10,434.25,14.65,123.95,79.65,947.0
2018-04-10,492.0,12.13,117.6,83.53,1050.0
2018-05-10,507.75,11.27,116.3,84.56,1013.25
2018-07-10,489.5,11.41,111.95,87.5,852.25
2018-08-10,546.75,10.54,107.0,85.86,846.0
2018-09-10,504.0,11.2,97.5,83.93,833.5
2018-10-10,510.5,12.85,111.9,76.8,852.25
2018-12-10,514.75,12.72,100.45,79.88,909.75
2018-01-11,433.25,14.18,122.8,82.65,940.5
2018-04-11,487.25,12.06,118.15,83.83,1047.75
2018-05-11,489.5,11.22,115.25,84.62,994.75
2018-06-11,514.5,12.35,117.1,94.75,953.75
2018-07-11,469.75,11.29,109.2,85.24,829.75
2018-09-11,493.75,11.18,96.2,83.03,820.25
2018-10-11,508.0,12.92,112.9,76.81,858.25
2018-12-11,509.75,12.83,97.65,80.02,915.0
2018-01-12,420.5,14.18,122.25,81.68,944.0
2018-02-12,464.0,13.73,121.4,76.45,1001.75
2018-03-12,489.75,12.93,118.15,83.28,1033.25
2018-04-12,481.0,12.05,117.9,83.69,1060.75
2018-06-12,534.5,12.35,117.35,95.21,954.0
2018-07-12,482.5,11.08,108.7,89.24,830.0
2018-09-12,481.75,11.67,97.85,82.76,829.0
2018-10-12,517.25,13.07,116.55,78.37,867.5
2018-11-12,519.75,12.94,110.15,76.38,871.75
2018-12-12,515.25,12.74,97.75,79.97,920.0
2019-02-01,524.25,12.6,103.7,73.64,917.75
2019-03-01,454.0,12.62,96.95,72.73,899.25
2019-04-01,462.75,12.67,92.1,77.36,895.5
2019-05-01,425.0,12.21,89.8,75.91,839.5
2019-07-01,514.0,12.57,110.15,63.17,885.5
2019-08-01,475.75,12.12,97.25,61.84,847.0
2019-10-01,498.75,12.88,101.35,59.9,919.5
2019-11-01,516.0,12.48,104.0,64.23,924.25
2019-01-02,506.75,11.93,99.5,70.84,894.75
2019-04-02,464.0,12.66,91.65,77.27,900.0
2019-05-02,433.25,12.23,90.25,74.65,830.5
2019-07-02,503.5,12.35,108.25,63.77,876.25
2019-08-02,490.75,12.02,98.15,58.94,850.25
2019-09-02,451.25,11.14,93.6,59.05,857.0
2019-10-02,489.0,12.89,100.6,60.25,913.75
2019-12-02,543.25,12.75,121.5,63.85,870.5
2019-01-03,513.75,11.69,102.15,70.83,900.25
2019-04-03,471.0,12.42,95.35,77.05,898.75
2019-05-03,428.0,12.01,89.25,74.78,829.5
2019-06-03,519.75,12.19,103.75,69.42,879.0
2019-07-03,518.0,12.54,112.25,63.75,885.25
2019-09-03,447.25,11.19,92.35,58.31,856.5
2019-10-03,488.75,12.74,102.05,60.52,911.75
2019-12-03,530.5,12.86,122.85,63.1,871.0
2019-01-04,517.0,11.93,101.6,72.52,909.5
2019-02-04,525.75,12.85,105.6,72.76,918.5
2019-03-04,446.75,12.36,94.1,71.97,903.25
2019-04-04,470.75,12.71,95.3,77.32,906.5
2019-06-04,507.25,12.42,105.65,68.97,881.75
2019-07-04,518.0,12.54,112.25,63.75,885.25
2019-09-04,456.25,11.01,93.4,58.77,862.5
2019-10-04,490.5,12.76,99.0,60.59,916.25
2019-11-04,509.75,12.51,103.65,63.66,925.75
2019-12-04,535.0,13.06,120.6,63.17,878.0
2019-02-05,527.25,12.82,104.85,73.4,920.25
2019-03-05,454.25,12.44,96.45,73.45,901.25
2019-04-05,467.75,12.76,93.2,78.25,899.0
2019-06-05,490.75,12.21,99.1,68.74,869.75
2019-07-05,519.25,12.36,109.45,63.44,872.25
2019-08-05,494.5,11.82,95.65,57.91,850.25
2019-09-05,464.0,10.97,92.2,59.16,849.75
2019-11-05,515.25,12.71,105.8,63.81,921.75
2019-12-05,532.0,13.08,123.95,63.51,884.25
2019-02-06,526.0,12.9,105.5,73.66,921.75
2019-03-06,440.5,12.16,95.5,73.05,889.75
2019-05-06,428.0,11.88,88.8,72.65,817.5
2019-06-06,510.0,12.51,102.05,68.59,868.75
2019-08-06,484.0,11.73,97.05,58.27,847.75
2019-09-06,460.25,11.02,93.85,58.73,845.0
2019-11-06,516.75,12.56,108.0,63.69,915.0
2019-12-06,532.5,13.18,123.7,65.0,889.5
2019-01-07,516.75,12.65,102.75,72.75,912.25
2019-02-07,513.25,12.73,104.3,72.81,913.25
2019-03-07,431.5,12.14,93.65,71.9,890.75
2019-05-07,430.5,11.95,86.65,72.28,817.75
2019-06-07,504.5,12.5,100.95,65.59,856.25
2019-08-07,488.25,11.34,96.9,58.58,848.75
2019-10-07,489.25,12.52,97.0,60.75,915.25
2019-11-07,512.5,12.39,109.1,64.35,925.0
2019-01-08,517.75,12.76,105.05,71.67,906.25
2019-02-08,517.25,12.71,102.6,72.55,914.5
2019-03-08,432.75,12.18,95.3,73.49,883.75
2019-04-08,465.25,12.57,92.95,78.92,898.75
2019-05-08,431.25,11.65,87.2,71.45,814.25
2019-07-08,516.75,12.45,104.75,62.33,875.25
2019-08-08,498.5,11.43,97.4,59.54,865.0
2019-10-08,500.25,12.46,95.7,60.24,920.5
2019-11-08,510.25,12.57,109.45,64.72,919.5
2019-01-09,520.0,12.87,105.3,73.13,911.5
2019-04-09,459.5,12.78,93.65,78.09,898.75
2019-05-09,421.75,11.78,89.5,70.23,800.25
2019-07-09,509.75,12.35,105.9,60.23,882.75
2019-08-09,499.5,11.86,97.3,59.05,873.75
2019-09-09,474.5,10.92,95.0,59.12,845.0
2019-10-09,500.25,12.41,95.45,61.01,923.75
2019-12-09,532.0,13.38,127.3,65.38,897.25
2019-01-10,513.75,12.67,104.25,72.85,895.5
2019-04-10,458.0,12.81,94.25,77.62,902.0
2019-05-10,419.0,11.72,89.45,68.45,797.0
2019-06-10,507.5,12.4,98.6,65.99,858.5
2019-07-10,511.75,12.5,104.35,63.54,893.0
2019-09-10,484.5,10.88,98.35,59.5,859.25
2019-10-10,493.0,12.41,93.5,61.42,923.5
2019-12-10,534.75,13.46,132.05,65.93,901.25
2019-01-11,519.5,12.78,103.85,72.49,899.25
2019-02-11,518.25,12.67,100.2,70.55,905.0
2019-03-11,422.25,12.29,94.0,73.2,877.75
2019-04-11,460.5,12.66,90.25,76.98,895.25
2019-06-11,518.0,12.54,97.0,65.65,859.25
2019-07-11,536.25,12.38,105.5,62.89,896.25
2019-09-11,477.5,10.81,100.15,59.37,854.0
2019-10-11,508.0,12.41,93.7,63.88,936.0
2019-11-11,505.75,12.57,106.0,64.29,905.0
2019-12-11,530.75,13.42,133.85,65.88,893.5
2019-02-12,520.0,12.85,100.45,69.78,917.5
2019-03-12,446.25,12.33,92.8,74.85,884.75
2019-04-12,464.5,12.77,90.4,78.11,895.25
2019-06-12,526.25,12.62,99.05,66.57,878.0
2019-07-12,536.25,12.3,105.2,62.36,906.75
2019-08-12,471.75,11.56,93.75,58.03,861.5
2019-09-12,485.75,10.76,100.35,62.25,883.0
2019-11-12,517.0,12.59,105.6,64.74,905.75
2019-12-12,539.25,13.52,135.9,67.17,898.25
2020-04-01,550.25,10.04,116.0,48.41,862.75
2020-05-01,521.5,10.97,104.45,56.56,847.25
2020-06-01,515.25,11.0,98.3,60.06,840.5
2020-07-01,498.75,12.17,103.05,62.58,893.75
2020-09-01,555.75,12.6,131.9,64.66,955.0
2020-10-01,570.25,13.58,107.05,64.61,1023.5
2020-12-01,565.5,14.51,115.65,70.59,1162.0
2020-01-02,560.25,13.13,127.1,69.27,944.25
2020-03-02,526.25,13.81,114.65,63.48,890.5
2020-04-02,541.75,10.29,119.35,49.99,858.75
2020-06-02,508.0,11.22,98.2,60.37,850.5
2020-07-02,490.0,12.24,102.25,63.05,892.5
2020-09-02,547.75,12.44,131.5,64.18,962.5
2020-10-02,573.25,13.55,108.95,64.52,1020.75
2020-11-02,607.5,14.97,102.8,68.73,1050.75
2020-12-02,578.0,14.6,116.85,69.99,1153.0
2020-01-03,554.5,13.31,126.35,69.2,930.5
2020-02-03,555.5,14.89,97.9,66.84,877.0
2020-03-03,528.75,13.76,121.05,62.75,893.0
2020-04-03,549.25,10.31,114.9,50.98,854.25
2020-06-03,512.0,11.62,99.1,60.48,857.5
2020-07-03,490.0,12.24,102.25,63.05,892.5
2020-08-03,521.0,12.72,117.9,63.53,897.5
2020-09-03,543.25,12.07,131.6,63.56,968.75
2020-11-03,608.0,14.72,103.45,70.24,1059.0
2020-12-03,571.75,14.71,117.65,69.42,1168.25
2020-02-04,557.25,14.71,98.15,67.35,879.5
2020-03-04,521.5,13.47,117.15,62.96,898.75
2020-05-04,524.25,10.4,105.55,55.0,834.0
2020-06-04,523.75,11.73,98.15,60.0,867.75
2020-08-04,508.25,12.78,121.05,63.93,883.75
2020-09-04,539.75,11.93,134.8,64.12,969.5
2020-11-04,606.0,14.65,103.0,70.23,1079.0
2020-12-04,566.5,14.44,115.35,69.86,1163.0
2020-02-05,562.0,14.73,97.75,67.51,880.0
2020-03-05,524.25,13.42,109.85,63.53,889.0
2020-05-05,525.5,10.78,108.85,53.91,838.25
2020-06-05,515.25,12.02,98.9,61.79,867.75
2020-08-05,510.75,12.54,121.55,64.36,882.0
2020-10-05,584.25,13.61,107.2,64.73,1021.5
2020-11-05,609.25,14.48,105.95,70.07,1101.75
2020-01-06,550.0,13.73,122.15,70.04,932.75
2020-02-06,556.25,14.74,98.15,67.91,881.0
2020-03-06,521.25,13.02,105.6,62.97,883.25
2020-04-06,555.75,10.45,116.65,53.05,855.5
2020-05-06,524.75,10.27,109.35,54.83,830.5
2020-07-06,489.5,11.93,97.2,63.07,898.5
2020-08-06,501.25,12.94,117.0,64.41,880.75
2020-10-06,592.75,13.88,107.65,65.56,1044.0
2020-11-06,602.0,14.91,106.95,68.62,1098.5
2020-01-07,550.25,13.59,122.4,69.83,935.0
2020-02-07,558.75,14.92,98.35,67.75,882.0
2020-04-07,549.25,10.38,119.9,52.9,854.75
2020-05-07,529.0,10.33,107.45,55.39,841.5
2020-07-07,492.25,12.18,99.25,63.24,895.25
2020-08-07,495.5,12.67,115.45,61.88,870.25
2020-09-07,539.75,11.93,134.8,64.12,969.5
2020-10-07,607.5,14.14,109.6,66.29,1051.0
2020-12-07,571.25,14.45,116.95,70.63,1158.5
2020-01-08,552.75,13.47,119.15,69.96,938.25
2020-04-08,548.25,10.37,119.8,53.84,854.5
2020-05-08,529.5,10.29,110.1,56.27,848.75
2020-06-08,511.5,11.94,98.9,60.81,864.75
2020-07-08,517.5,12.08,98.95,64.66,894.75
2020-09-08,533.25,12.04,132.8,63.19,973.0
2020-10-08,595.25,14.17,110.25,66.19,1050.0
2020-12-08,563.75,14.39,117.1,70.18,1145.75
2020-01-09,562.25,13.71,117.35,70.69,933.75
2020-03-09,522.25,12.61,108.95,61.39,863.5
2020-04-09,556.5,10.43,118.6,54.37,863.5
2020-06-09,504.5,12.0,97.8,60.52,863.25
2020-07-09,526.25,11.84,97.7,63.34,898.25
2020-09-09,534.0,12.03,129.65,63.35,979.75
2020-10-09,593.75,14.23,111.55,67.64,1065.5
2020-11-09,597.5,14.88,106.85,70.0,1105.0
2020-12-09,577.0,14.97,114.9,73.05,1158.5
2020-01-10,564.5,14.07,118.95,71.31,935.0
2020-02-10,552.0,15.04,100.3,68.19,884.25
2020-03-10,526.75,12.59,114.25,61.41,873.0
2020-06-10,506.25,12.23,96.75,60.51,865.5
2020-07-10,535.75,11.76,96.15,64.71,891.5
2020-08-10,491.0,12.55,112.6,62.34,876.5
2020-09-10,540.0,11.91,132.5,63.96,985.0
2020-11-10,608.5,14.68,107.3,69.85,1138.25
2020-12-10,590.25,14.66,118.55,74.26,1152.75
2020-02-11,542.0,15.41,100.5,68.23,884.75
2020-03-11,517.25,12.26,111.55,61.55,867.75
2020-05-11,524.75,10.12,108.95,56.63,852.25
2020-06-11,499.25,11.94,96.0,60.02,866.0
2020-08-11,495.0,12.74,111.35,63.03,878.0
2020-09-11,533.75,11.92,133.35,64.06,1005.5
2020-11-11,598.0,14.49,109.1,69.28,1143.25
2020-12-11,608.25,14.43,119.1,74.08,1160.5
2020-02-12,547.5,15.78,100.65,68.58,892.5
2020-03-12,508.25,11.62,109.15,59.7,855.0
2020-05-12,521.75,10.25,105.6,58.34,849.25
2020-06-12,502.0,11.87,95.2,59.84,871.25
2020-08-12,491.25,12.84,112.05,61.84,890.5
2020-10-12,594.25,13.84,109.15,68.37,1033.75
2020-11-12,588.25,14.92,110.1,68.48,1137.0
2021-02-01,651.0,16.15,125.35,80.03,1365.25
2021-03-01,643.75,16.21,135.15,90.26,1392.5
2021-04-01,611.0,14.71,121.6,77.95,1402.0
2021-06-01,693.5,17.69,161.05,84.25,1548.5
2021-07-01,658.5,17.94,156.0,85.01,1446.75
2021-09-01,701.0,19.67,193.2,94.15,1277.75
2021-10-01,755.25,20.06,204.05,106.53,1246.5
2021-11-01,797.25,19.37,208.7,119.84,1236.75
2021-12-01,778.5,18.6,234.2,109.39,1228.25
2021-02-02,644.75,16.29,123.4,80.69,1354.75
2021-03-02,663.25,16.43,133.2,89.44,1414.0
2021-04-02,611.0,14.71,121.6,77.95,1402.0
2021-06-02,687.5,17.68,161.15,83.77,1562.5
2021-07-02,645.75,18.15,152.55,86.03,1451.75
2021-08-02,729.5,17.95,172.8,90.07,1418.75
2021-09-02,704.0,19.9,191.9,95.14,1279.25
2021-11-02,791.5,19.54,208.05,117.25,1244.0
2021-12-02,806.5,18.62,237.45,108.9,1244.25
2021-02-03,648.25,16.04,123.95,80.99,1371.25
2021-03-03,652.0,16.14,131.15,86.9,1410.75
2021-05-03,725.5,16.73,138.75,87.21,1560.25
2021-06-03,676.25,17.43,157.6,84.21,1549.25
2021-08-03,724.5,17.98,174.85,90.3,1392.25
2021-09-03,714.5,19.62,190.55,95.62,1283.0
2021-11-03,781.0,19.38,209.3,118.82,1231.5
2021-12-03,794.5,18.75,244.05,109.3,1267.25
2021-01-04,642.0,15.76,126.15,78.97,1316.5
2021-02-04,637.5,16.05,124.05,84.28,1372.5
2021-03-04,649.75,16.26,128.4,85.59,1415.25
2021-05-04,737.0,17.12,138.9,86.17,1577.0
2021-06-04,687.75,17.71,161.65,85.8,1583.75
2021-08-04,717.25,17.93,175.65,90.72,1403.5
2021-10-04,756.5,19.69,200.35,106.93,1235.75
2021-11-04,773.75,19.63,208.6,116.46,1209.25
2021-01-05,654.0,16.12,125.1,80.35,1350.0
2021-02-05,641.25,16.42,124.5,82.74,1366.75
2021-03-05,654.0,16.4,128.75,86.21,1434.25
2021-04-05,618.0,14.84,122.1,77.88,1412.75
2021-05-05,755.75,17.53,148.5,86.23,1582.0
2021-07-05,645.75,18.15,152.55,86.03,1451.75
2021-08-05,712.75,18.62,176.9,91.17,1402.5
2021-10-05,744.75,19.85,191.9,110.93,1250.5
2021-11-05,766.5,19.94,203.55,116.87,1192.25
2021-01-06,647.5,16.25,120.9,80.06,1365.25
2021-04-06,615.5,15.16,126.85,79.22,1418.75
2021-05-06,764.25,17.55,153.5,89.48,1605.5
2021-07-06,620.0,17.87,147.9,86.38,1363.75
2021-08-06,719.0,18.68,176.0,92.42,1422.25
2021-09-06,714.5,19.62,190.55,95.62,1283.0
2021-10-06,746.0,19.77,193.45,113.1,1242.0
2021-12-06,797.0,19.16,250.2,112.01,1261.5
2021-01-07,642.25,15.6,121.1,79.76,1360.5
2021-04-07,616.25,15.14,126.75,79.5,1408.75
2021-05-07,773.5,17.49,152.3,89.66,1621.0
2021-06-07,680.0,17.38,160.15,84.36,1560.25
2021-07-07,614.75,17.75,149.75,86.63,1386.5
2021-09-07,708.75,19.48,191.5,95.41,1268.75
2021-10-07,741.25,19.84,197.9,113.65,1247.25
2021-12-07,799.25,19.48,243.9,111.27,1250.25
2021-01-08,638.75,15.6,123.7,79.77,1375.75
2021-02-08,655.75,16.27,124.1,84.28,1387.75
2021-03-08,646.5,16.2,129.05,86.77,1437.75
2021-04-08,628.75,15.18,127.85,81.41,1415.25
2021-06-08,685.0,17.71,157.7,85.14,1580.0
2021-07-08,612.25,17.45,152.05,85.88,1390.25
2021-09-08,698.25,19.49,187.75,95.2,1270.75
2021-10-08,734.0,20.29,201.35,110.6,1243.0
2021-11-08,768.0,19.92,199.65,116.55,1178.0
2021-12-08,791.25,19.82,244.75,111.55,1261.0
2021-02-09,649.5,16.44,122.95,86.93,1401.75
2021-03-09,656.5,15.9,128.9,82.77,1441.25
2021-04-09,638.75,15.46,127.25,82.4,1403.0
2021-06-09,682.25,17.73,157.2,86.62,1562.5
2021-07-09,608.5,17.28,151.3,87.99,1404.0
2021-08-09,711.25,18.47,179.35,91.3,1433.75
2021-09-09,681.5,19.24,185.0,94.56,1258.75
2021-11-09,778.5,19.9,205.9,119.38,1199.5
2021-12-09,773.5,19.69,240.35,106.59,1264.5
2021-02-10,635.5,16.71,121.1,84.67,1354.0
2021-03-10,650.75,15.96,129.35,85.22,1411.5
2021-05-10,742.5,17.49,147.6,88.47,1620.0
2021-06-10,683.75,17.66,158.7,87.36,1544.0
2021-08-10,727.0,19.59,182.0,92.74,1447.5
2021-09-10,675.0,18.79,185.6,95.23,1275.25
2021-11-10,803.0,19.6,204.0,118.68,1203.5
2021-12-10,782.0,19.71,232.7,106.23,1267.75
2021-01-11,634.75,15.67,121.45,80.43,1374.5
2021-02-11,633.5,16.55,121.2,86.41,1367.5
2021-03-11,636.25,16.36,131.8,88.35,1415.5
2021-05-11,759.75,18.1,147.9,87.75,1637.5
2021-06-11,680.75,17.54,157.45,87.0,1508.5
2021-08-11,727.0,19.47,183.85,91.64,1405.5
2021-10-11,731.75,20.33,204.25,109.79,1228.25
2021-11-11,812.5,20.12,210.9,118.54,1212.25
2021-01-12,665.0,15.46,121.4,81.7,1422.0
2021-02-12,636.75,16.38,121.15,87.27,1372.0
2021-03-12,631.75,16.13,132.45,87.56,1415.75
2021-04-12,628.0,15.35,128.1,80.14,1382.0
2021-05-12,754.75,17.84,145.75,88.23,1660.5
2021-07-12,635.0,16.99,153.85,88.47,1432.5
2021-08-12,753.5,19.54,186.55,93.77,1401.5
2021-10-12,734.0,20.07,213.15,106.38,1198.25
2021-11-12,817.0,20.01,219.7,117.69,1234.0
2022-02-01,769.0,18.48,236.7,127.33,1528.5
2022-03-01,1001.75,18.34,237.25,126.35,1705.5
2022-04-01,984.5,19.37,228.4,134.55,1582.75
2022-06-01,1041.25,19.44,239.45,136.06,1690.25
2022-07-01,831.25,18.07,228.45,103.68,1626.0
2022-08-01,800.25,17.6,213.2,100.29,1594.25
2022-09-01,775.5,17.99,236.35,113.29,1472.75
2022-11-01,902.5,18.43,174.6,75.0,1435.75
2022-12-01,758.75,19.62,163.35,85.93,1429.75
2022-02-02,755.0,17.93,238.8,126.33,1545.25
2022-03-02,1058.5,18.64,230.45,122.04,1677.5
2022-05-02,1043.5,18.85,216.4,157.16,1674.0
2022-06-02,1058.25,19.35,238.25,139.11,1729.25
2022-08-02,774.75,17.69,209.9,100.87,1569.25
2022-09-02,810.375,18.22,237.55,112.2,1507.75
2022-11-02,846.0,18.47,182.15,79.0,1440.0
2022-12-02,737.25,19.48,160.15,84.28,1438.5
2022-01-03,758.0,18.74,223.3,113.23,1344.0
2022-02-03,751.75,17.99,243.9,127.62,1544.25
2022-03-03,1289.0,18.93,224.15,123.55,1680.25
2022-05-03,1033.75,18.62,218.2,153.33,1659.0
2022-06-03,1040.0,19.29,232.4,138.18,1697.75
2022-08-03,763.75,17.77,214.65,100.36,1558.0
2022-10-03,912.0,17.42,215.75,92.14,1374.0
