Date,COFFEE,SUGAR,SOYBEANS,WHEAT,COTTON
2016-01-06,121.9,17.41,1099.75,473.75,63.17
2016-01-07,144.85,20.78,1168.75,416.25,63.62
2016-01-08,143.45,18.81,996.0,406.0,74.17
2016-01-09,150.1,19.59,959.0,368.25,68.01
2016-01-11,161.45,21.19,984.25,414.25,68.2
2016-01-12,141.8,19.36,1029.75,371.5,71.8
2016-02-02,119.85,12.99,886.25,475.25,62.3
2016-02-03,113.35,14.67,854.25,442.75,58.04
2016-02-05,119.1,16.21,1035.5,477.0,64.36
2016-02-06,123.0,18.08,1144.25,485.5,62.87
2016-02-08,141.25,19.05,985.25,401.25,73.67
2016-02-09,150.1,20.18,968.5,373.25,67.51
2016-02-11,162.9,21.7,976.75,417.75,68.6
2016-02-12,141.2,19.12,1027.5,387.5,71.98
2016-03-02,121.55,12.89,876.75,480.0,61.94
2016-03-03,115.6,14.84,856.25,453.25,58.42
2016-03-05,118.6,16.25,1021.5,459.75,63.05
2016-03-06,127.1,18.75,1132.0,497.25,63.92
2016-03-08,140.4,19.04,990.5,410.25,73.84
2016-03-10,147.55,22.67,973.0,395.5,68.73
2016-03-11,165.65,21.48,979.75,412.0,68.07
2016-04-01,123.9,14.97,864.5,458.25,62.61
2016-04-02,123.2,12.89,874.5,472.75,60.23
2016-04-03,118.8,14.83,870.5,454.75,58.93
2016-04-04,122.8,14.64,913.5,474.75,58.96
2016-04-05,119.1,16.65,1024.5,460.5,62.17
2016-04-07,144.85,20.78,1168.75,416.25,63.62
2016-04-08,142.1,19.7,990.5,403.25,75.86
2016-04-10,147.45,23.26,963.5,395.5,69.88
2016-04-11,171.35,21.73,981.5,414.25,68.53
2016-05-01,123.0,14.57,867.75,461.25,62.68
2016-05-02,120.4,13.27,867.5,466.75,59.97
2016-05-04,120.9,14.64,904.75,474.0,58.9
2016-05-05,120.9,15.84,1003.5,453.0,61.63
2016-05-07,144.2,20.87,1117.0,419.5,63.75
2016-05-08,142.5,20.35,1003.75,416.0,76.64
2016-05-09,150.1,20.18,968.5,373.25,67.51
2016-05-10,148.2,23.81,956.75,405.0,68.03
2016-05-12,140.2,18.94,1043.5,389.25,72.31
2016-06-01,119.95,14.42,875.75,462.75,62.0
2016-06-04,121.5,14.62,908.0,463.0,58.75
2016-06-05,123.45,15.74,1026.25,453.25,61.63
2016-06-06,131.7,18.78,1138.25,507.5,65.55
2016-06-07,141.95,20.57,1106.25,415.75,63.78
2016-06-09,152.45,20.22,974.25,371.0,69.06
2016-06-10,146.4,23.11,958.5,395.75,67.71
2016-06-12,137.95,19.51,1047.75,389.5,72.39
2016-07-01,118.45,14.75,877.0,468.5,61.43
2016-07-03,118.65,14.66,873.5,457.75,58.92
2016-07-04,119.8,14.43,904.5,457.0,59.03
2016-07-06,132.2,19.0,1141.25,509.0,65.85
2016-07-07,140.45,19.73,1054.25,412.0,63.67
2016-07-09,153.85,20.29,991.75,375.25,69.53
2016-07-10,148.0,23.42,956.75,394.75,67.19
2016-07-11,174.35,22.27,989.25,410.0,68.45
2016-07-12,137.9,19.63,1049.0,386.25,72.11
2016-08-01,119.0,14.46,879.5,478.5,61.4
2016-08-02,115.75,13.45,862.5,458.5,59.6
2016-08-03,120.2,14.86,877.5,461.25,58.21
2016-08-04,120.45,14.69,916.75,460.25,60.07
2016-08-06,139.65,19.61,1177.75,519.5,65.78
2016-08-07,142.75,19.57,1089.75,420.75,65.92
2016-08-08,141.1,20.55,1018.75,417.0,76.06
2016-08-09,153.7,20.22,992.0,377.0,69.25
2016-08-11,167.5,21.97,1001.75,415.25,68.75
2016-08-12,137.6,19.45,1027.0,390.75,71.42
2016-09-02,114.75,13.39,863.25,457.5,58.64
2016-09-03,120.85,14.63,880.0,463.75,56.59
2016-09-05,125.15,15.88,1018.75,447.0,61.33
2016-09-06,133.95,19.74,1176.0,510.25,64.96
2016-09-08,141.1,20.39,1022.0,417.0,73.06
2016-09-09,149.95,19.99,997.25,376.0,68.88
2016-09-11,170.1,22.11,982.0,406.75,68.29
2016-09-12,135.55,19.24,1037.5,400.25,70.8
2016-10-02,114.75,13.38,862.25,461.25,58.88
2016-10-03,120.6,14.82,881.75,471.5,56.83
2016-10-05,126.9,16.02,1076.0,451.5,60.9
2016-10-06,136.95,19.7,1178.25,495.0,64.75
2016-10-08,138.65,19.64,1017.0,421.75,71.16
2016-10-10,152.85,23.13,954.5,403.75,67.36
2016-10-11,161.85,21.65,989.0,404.75,69.2
2016-11-01,114.45,14.15,881.0,469.0,61.5
2016-11-02,113.0,13.07,873.5,458.25,58.42
2016-11-03,124.4,15.13,888.0,469.75,57.15
2016-11-04,123.35,14.15,928.25,447.25,60.71
2016-11-05,127.9,16.77,1069.75,449.5,60.6
2016-11-07,147.95,20.28,1082.75,416.25,68.14
2016-11-08,137.7,19.6,1022.25,416.25,71.27
2016-11-10,150.8,23.29,954.25,407.25,67.14
2016-11-11,159.45,21.7,978.5,403.0,68.44
2016-12-01,114.35,14.05,890.75,481.25,61.59
2016-12-02,115.55,13.15,872.75,457.5,58.9
2016-12-04,124.6,14.07,936.25,452.5,61.51
2016-12-05,128.2,16.98,1064.5,458.5,60.73
2016-12-07,145.95,19.72,1107.25,424.0,71.14
2016-12-08,136.85,19.71,1003.25,422.5,69.88
2016-12-09,149.7,20.24,984.5,383.25,66.97
2016-12-10,152.1,23.15,945.5,396.75,68.97
2016-12-12,138.05,19.25,1031.0,401.25,71.69
2017-01-02,150.15,20.84,1036.75,433.75,76.44
2017-01-03,142.65,19.48,1041.25,435.5,76.85
2017-01-05,133.6,16.18,959.0,442.75,80.45
2017-01-06,127.7,14.23,912.25,429.0,77.63
2017-01-08,137.85,14.88,959.5,461.25,71.17
2017-01-09,127.75,13.75,942.0,420.5,72.55
2017-01-11,122.95,14.61,981.0,418.0,68.17
2017-01-12,127.55,14.98,994.25,414.5,75.43
2017-02-01,137.05,19.51,996.5,408.0,70.65
2017-02-02,145.95,20.55,1037.25,434.5,76.91
2017-02-03,142.2,19.66,1026.75,432.0,75.69
2017-02-05,134.0,15.88,958.0,441.5,80.83
2017-02-06,125.55,13.74,921.25,429.5,76.69
2017-02-08,140.35,14.79,966.5,460.75,71.75
2017-02-10,127.2,14.31,957.25,444.75,68.2
2017-02-11,126.4,14.23,989.0,426.0,69.08
2017-03-01,137.4,20.51,986.75,406.5,71.78
2017-03-02,146.25,21.11,1027.0,430.25,76.41
2017-03-03,141.25,19.52,1027.0,433.75,77.28
2017-03-04,137.85,16.54,938.25,427.75,75.47
2017-03-05,135.0,15.77,965.5,443.0,80.69
2017-03-07,125.85,13.92,964.75,536.75,73.69
2017-03-08,140.2,14.31,950.5,457.75,71.55
2017-03-10,125.45,14.04,955.25,448.0,68.15
2017-03-11,123.95,14.38,977.0,425.75,68.72
2017-04-01,141.8,20.89,1006.25,418.5,74.08
2017-04-04,137.75,16.16,937.75,427.0,74.85
2017-04-05,132.7,15.37,965.25,426.0,80.83
2017-04-07,125.85,13.92,964.75,536.75,73.69
2017-04-08,140.15,14.14,949.25,454.75,70.99
2017-04-09,127.75,13.75,942.0,420.5,72.55
2017-04-10,125.15,14.25,958.25,442.0,69.43
2017-04-12,126.75,15.06,998.5,410.25,75.03
2017-05-01,143.75,20.78,1003.5,426.25,73.78
2017-05-04,137.3,16.1,944.25,429.75,74.87
2017-05-05,133.1,15.31,963.0,427.5,79.76
2017-05-06,128.45,13.89,922.0,429.5,76.31
2017-05-07,127.65,13.72,976.25,539.25,73.86
2017-05-09,126.5,14.03,960.5,430.5,75.26
2017-05-10,127.2,14.39,968.25,440.75,68.9
2017-05-12,125.95,14.9,1008.5,406.0,74.96
2017-06-01,142.85,20.75,986.0,423.25,73.99
2017-06-02,144.2,21.18,1036.0,422.5,75.63
2017-06-03,139.65,19.15,1026.75,438.25,78.39
2017-06-04,137.75,16.45,941.5,423.25,74.51
2017-06-06,125.55,13.98,923.5,435.75,76.02
2017-06-07,126.75,13.92,980.75,519.0,75.01
2017-06-09,126.6,14.29,964.5,421.75,75.26
2017-06-10,130.0,13.98,972.25,443.5,69.47
2017-06-11,125.55,14.56,984.0,430.75,68.85
2017-06-12,124.85,14.45,1002.75,398.5,75.17
2017-07-02,142.6,20.72,1042.75,430.75,75.09
2017-07-03,139.0,18.4,1014.75,436.0,77.28
2017-07-04,140.05,16.77,942.0,424.0,73.46
2017-07-06,125.75,14.14,930.75,444.75,75.79
2017-07-07,126.55,14.15,996.0,515.25,75.29
2017-07-08,142.05,13.87,959.75,463.5,71.22
2017-07-09,127.9,14.03,963.25,413.5,75.03
2017-07-11,124.7,14.72,986.0,427.25,68.07
2017-07-12,120.85,14.31,992.0,394.25,74.23
2017-08-02,142.9,20.76,1058.75,432.5,75.25
2017-08-03,140.05,18.4,1011.0,427.5,76.9
2017-08-05,134.55,15.38,956.25,418.0,76.78
2017-08-06,126.35,14.34,938.0,449.25,76.55
2017-08-08,142.75,13.78,963.0,457.0,71.91
2017-08-09,129.4,14.09,956.5,413.75,75.59
2017-08-11,125.75,14.84,988.0,426.75,68.63
2017-08-12,120.6,14.05,989.75,392.0,73.72
2017-09-01,144.2,20.42,996.5,427.25,72.99
2017-09-02,145.2,20.65,1050.5,443.5,75.58
2017-09-03,138.75,18.0,1000.25,426.0,76.63
2017-09-05,132.8,15.44,965.25,421.75,77.43
2017-09-06,126.55,14.27,941.5,445.75,75.69
2017-09-08,142.65,13.64,963.0,459.5,71.82
2017-09-10,130.95,14.0,966.75,436.0,69.58
2017-09-11,126.4,14.88,975.25,429.0,68.29
2017-10-01,147.7,20.48,1005.5,426.75,73.19
2017-10-02,145.75,20.42,1059.0,449.0,75.82
2017-10-03,139.65,18.22,996.25,422.75,77.29
2017-10-04,139.85,16.63,941.75,428.75,75.15
2017-10-05,134.3,15.84,961.75,424.0,76.49
2017-10-07,126.25,13.56,1020.25,530.5,67.72
2017-10-08,138.5,13.24,930.75,440.5,69.26
2017-10-10,131.0,14.17,966.0,435.25,68.95
2017-10-11,127.55,14.96,977.25,431.5,69.05
2017-11-01,149.0,20.56,1003.0,418.75,73.14
2017-11-04,140.2,16.72,939.25,433.25,75.01
2017-11-05,131.9,15.63,956.0,426.0,79.18
2017-11-07,124.45,13.44,1025.25,535.5,68.15
2017-11-08,140.3,13.2,935.5,439.25,69.24
2017-11-09,130.6,14.29,954.75,412.25,73.71
2017-11-10,126.8,14.3,965.25,433.25,68.73
2017-11-12,119.0,13.95,982.5,387.75,73.0
2017-12-01,149.6,20.76,1032.0,426.25,72.34
2017-12-04,138.3,16.7,947.75,433.25,74.73
2017-12-05,132.6,15.51,954.0,425.0,82.18
2017-12-06,127.6,14.02,931.25,434.0,75.13
2017-12-07,126.0,13.49,1016.75,522.5,68.13
2017-12-09,133.8,14.02,944.25,419.5,70.71
2017-12-10,126.35,14.28,992.0,430.5,67.84
2017-12-12,117.05,13.77,975.75,387.25,72.91
2018-01-02,121.4,13.37,985.0,451.0,78.35
2018-01-03,122.45,13.71,1057.5,505.5,82.57
2018-01-05,122.6,11.69,1042.5,529.75,85.12
2018-01-06,122.75,12.52,1021.25,523.25,93.3
2018-01-08,108.05,10.48,886.75,558.25,89.06
2018-01-10,102.2,11.61,857.75,509.5,76.7
2018-01-11,117.8,13.19,869.0,508.0,79.03
2018-02-01,130.2,15.33,955.0,433.5,77.5
2018-02-02,120.4,13.63,978.75,446.75,77.3
2018-02-03,120.35,13.42,1060.75,492.0,82.72
2018-02-04,116.4,12.52,1035.5,446.25,80.97
2018-02-05,121.6,11.75,1032.75,525.75,85.01
2018-02-07,107.8,11.56,848.5,480.25,84.5
2018-02-08,106.7,10.59,882.5,560.5,89.44
2018-02-10,107.65,12.07,866.0,519.25,76.58
2018-02-11,120.05,13.44,875.25,508.75,78.79
2018-03-01,128.6,15.31,959.75,436.0,78.11
2018-03-04,116.6,12.47,1038.0,457.5,82.02
2018-03-05,122.2,11.69,1043.25,540.5,84.45
2018-03-07,108.35,11.39,844.0,491.5,84.54
2018-03-08,107.75,10.85,886.25,556.25,88.67
2018-03-09,98.1,10.6,833.0,518.5,82.31
2018-03-10,106.6,12.23,861.5,515.25,76.85
2018-03-12,103.5,12.91,905.75,515.75,78.91
2018-04-01,129.55,15.25,959.25,434.0,79.25
2018-04-04,116.9,12.27,1015.25,455.75,79.64
2018-04-05,120.45,11.51,1027.25,527.5,86.35
2018-04-06,121.5,11.9,1001.75,505.25,92.1
2018-04-07,108.35,11.39,844.0,491.5,84.54
2018-04-09,97.75,10.64,832.0,502.75,82.78
2018-04-10,106.95,12.33,859.25,518.0,76.39
2018-04-12,101.9,12.75,911.75,519.25,78.77
2018-05-01,128.45,15.08,961.5,430.75,78.01
2018-05-02,119.8,13.9,969.75,440.25,76.57
2018-05-03,119.2,13.56,1066.75,502.25,85.41
2018-05-04,117.55,12.35,1031.25,464.75,82.57
2018-05-06,119.45,12.02,1001.25,510.0,89.84
2018-05-07,106.3,11.48,835.5,504.0,83.73
2018-05-09,100.1,10.89,825.5,493.75,81.71
2018-05-10,108.95,12.63,869.0,521.0,76.49
2018-05-11,117.1,13.15,873.0,507.25,78.87
2018-05-12,100.95,12.72,913.5,514.5,80.11
2018-06-02,122.85,13.84,986.25,446.25,76.19
2018-06-03,119.95,13.45,1064.5,502.0,83.84
2018-06-04,117.45,12.34,1033.75,472.25,82.54
2018-06-06,118.25,12.2,994.25,519.75,90.95
2018-06-07,111.25,11.51,874.0,512.75,86.38
2018-06-08,108.75,10.98,877.25,574.5,88.69
2018-06-09,97.95,10.8,826.75,486.0,81.38
2018-06-11,113.25,12.96,872.0,512.0,77.43
2018-06-12,100.65,12.64,909.5,505.25,78.02
2018-07-02,123.3,14.0,983.0,460.5,75.96
2018-07-03,119.3,12.79,1055.0,493.0,84.2
2018-07-05,118.2,11.32,1002.25,514.0,85.99
2018-07-06,115.7,11.73,974.25,526.75,93.72
2018-07-08,109.05,10.88,889.25,568.25,88.22
2018-07-09,98.8,11.01,832.0,486.25,82.13
2018-07-11,115.6,13.01,867.75,510.25,78.96
2018-07-12,98.8,12.87,916.75,519.5,80.23
2018-08-01,125.15,14.78,958.25,427.75,78.14
2018-08-02,122.85,13.58,987.75,456.25,76.62
2018-08-03,119.0,12.89,1053.75,494.75,85.12
2018-08-05,116.55,11.56,1011.25,517.75,85.38
2018-08-06,117.25,12.25,969.25,520.0,94.94
2018-08-08,107.85,10.81,893.75,570.0,87.39
2018-08-10,111.85,12.94,869.75,514.0,77.94
2018-08-11,116.65,12.84,867.5,507.75,79.01
2018-09-01,125.15,14.73,955.75,432.25,78.35
2018-09-02,121.85,13.67,983.0,449.0,76.68
2018-09-03,118.85,12.84,1029.25,489.0,84.52
2018-09-04,118.65,12.36,1047.0,490.75,82.91
2018-09-05,115.5,11.29,1007.25,514.5,85.86
2018-09-07,112.2,11.4,851.75,507.75,87.16
2018-09-08,107.65,10.84,887.75,564.5,87.26
2018-09-10,113.15,12.97,863.0,515.0,77.4
2018-09-11,113.85,12.73,875.25,502.0,78.09
2018-10-01,123.95,14.65,947.0,434.25,79.65
2018-10-04,117.6,12.13,1050.0,492.0,83.53
2018-10-05,116.3,11.27,1013.25,507.75,84.56
2018-10-07,111.95,11.41,852.25,489.5,87.5
2018-10-08,107.0,10.54,846.0,546.75,85.86
2018-10-09,97.5,11.2,833.5,504.0,83.93
2018-10-10,111.9,12.85,852.25,510.5,76.8
2018-10-12,100.45,12.72,909.75,514.75,79.88
2018-11-01,122.8,14.18,940.5,433.25,82.65
2018-11-04,118.15,12.06,1047.75,487.25,83.83
2018-11-05,115.25,11.22,994.75,489.5,84.62
2018-11-06,117.1,12.35,953.75,514.5,94.75
2018-11-07,109.2,11.29,829.75,469.75,85.24
2018-11-09,96.2,11.18,820.25,493.75,83.03
2018-11-10,112.9,12.92,858.25,508.0,76.81
2018-11-12,97.65,12.83,915.0,509.75,80.02
2018-12-01,122.25,14.18,944.0,420.5,81.68
2018-12-02,121.4,13.73,1001.75,464.0,76.45
2018-12-03,118.15,12.93,1033.25,489.75,83.28
2018-12-04,117.9,12.05,1060.75,481.0,83.69
2018-12-06,117.35,12.35,954.0,534.5,95.21
2018-12-07,108.7,11.08,830.0,482.5,89.24
2018-12-09,97.85,11.67,829.0,481.75,82.76
2018-12-10,116.55,13.07,867.5,517.25,78.37
2018-12-11,110.15,12.94,871.75,519.75,76.38
2018-12-12,97.75,12.74,920.0,515.25,79.97
2019-01-02,103.7,12.6,917.75,524.25,73.64
2019-01-03,96.95,12.62,899.25,454.0,72.73
2019-01-04,92.1,12.67,895.5,462.75,77.36
2019-01-05,89.8,12.21,839.5,425.0,75.91
2019-01-07,110.15,12.57,885.5,514.0,63.17
2019-01-08,97.25,12.12,847.0,475.75,61.84
2019-01-10,101.35,12.88,919.5,498.75,59.9
2019-01-11,104.0,12.48,924.25,516.0,64.23
2019-02-01,99.5,11.93,894.75,506.75,70.84
2019-02-04,91.65,12.66,900.0,464.0,77.27
2019-02-05,90.25,12.23,830.5,433.25,74.65
2019-02-07,108.25,12.35,876.25,503.5,63.77
2019-02-08,98.15,12.02,850.25,490.75,58.94
2019-02-09,93.6,11.14,857.0,451.25,59.05
2019-02-10,100.6,12.89,913.75,489.0,60.25
2019-02-12,121.5,12.75,870.5,543.25,63.85
2019-03-01,102.15,11.69,900.25,513.75,70.83
2019-03-04,95.35,12.42,898.75,471.0,77.05
2019-03-05,89.25,12.01,829.5,428.0,74.78
2019-03-06,103.75,12.19,879.0,519.75,69.42
2019-03-07,112.25,12.54,885.25,518.0,63.75
2019-03-09,92.35,11.19,856.5,447.25,58.31
2019-03-10,102.05,12.74,911.75,488.75,60.52
2019-03-12,122.85,12.86,871.0,530.5,63.1
2019-04-01,101.6,11.93,909.5,517.0,72.52
2019-04-02,105.6,12.85,918.5,525.75,72.76
2019-04-03,94.1,12.36,903.25,446.75,71.97
2019-04-04,95.3,12.71,906.5,470.75,77.32
2019-04-06,105.65,12.42,881.75,507.25,68.97
2019-04-07,112.25,12.54,885.25,518.0,63.75
2019-04-09,93.4,11.01,862.5,456.25,58.77
2019-04-10,99.0,12.76,916.25,490.5,60.59
2019-04-11,103.65,12.51,925.75,509.75,63.66
2019-04-12,120.6,13.06,878.0,535.0,63.17
2019-05-02,104.85,12.82,920.25,527.25,73.4
2019-05-03,96.45,12.44,901.25,454.25,73.45
2019-05-04,93.2,12.76,899.0,467.75,78.25
2019-05-06,99.1,12.21,869.75,490.75,68.74
2019-05-07,109.45,12.36,872.25,519.25,63.44
2019-05-08,95.65,11.82,850.25,494.5,57.91
2019-05-09,92.2,10.97,849.75,464.0,59.16
2019-05-11,105.8,12.71,921.75,515.25,63.81
2019-05-12,123.95,13.08,884.25,532.0,63.51
2019-06-02,105.5,12.9,921.75,526.0,73.66
2019-06-03,95.5,12.16,889.75,440.5,73.05
2019-06-05,88.8,11.88,817.5,428.0,72.65
2019-06-06,102.05,12.51,868.75,510.0,68.59
2019-06-08,97.05,11.73,847.75,484.0,58.27
2019-06-09,93.85,11.02,845.0,460.25,58.73
2019-06-11,108.0,12.56,915.0,516.75,63.69
2019-06-12,123.7,13.18,889.5,532.5,65.0
2019-07-01,102.75,12.65,912.25,516.75,72.75
2019-07-02,104.3,12.73,913.25,513.25,72.81
2019-07-03,93.65,12.14,890.75,431.5,71.9
2019-07-05,86.65,11.95,817.75,430.5,72.28
2019-07-06,100.95,12.5,856.25,504.5,65.59
2019-07-08,96.9,11.34,848.75,488.25,58.58
2019-07-10,97.0,12.52,915.25,489.25,60.75
2019-07-11,109.1,12.39,925.0,512.5,64.35
2019-08-01,105.05,12.76,906.25,517.75,71.67
2019-08-02,102.6,12.71,914.5,517.25,72.55
2019-08-03,95.3,12.18,883.75,432.75,73.49
2019-08-04,92.95,12.57,898.75,465.25,78.92
2019-08-05,87.2,11.65,814.25,431.25,71.45
2019-08-07,104.75,12.45,875.25,516.75,62.33
2019-08-08,97.4,11.43,865.0,498.5,59.54
2019-08-10,95.7,12.46,920.5,500.25,60.24
2019-08-11,109.45,12.57,919.5,510.25,64.72
2019-09-01,105.3,12.87,911.5,520.0,73.13
2019-09-04,93.65,12.78,898.75,459.5,78.09
2019-09-05,89.5,11.78,800.25,421.75,70.23
2019-09-07,105.9,12.35,882.75,509.75,60.23
2019-09-08,97.3,11.86,873.75,499.5,59.05
2019-09-09,95.0,10.92,845.0,474.5,59.12
2019-09-10,95.45,12.41,923.75,500.25,61.01
2019-09-12,127.3,13.38,897.25,532.0,65.38
2019-10-01,104.25,12.67,895.5,513.75,72.85
2019-10-04,94.25,12.81,902.0,458.0,77.62
2019-10-05,89.45,11.72,797.0,419.0,68.45
2019-10-06,98.6,12.4,858.5,507.5,65.99
2019-10-07,104.35,12.5,893.0,511.75,63.54
2019-10-09,98.35,10.88,859.25,484.5,59.5
2019-10-10,93.5,12.41,923.5,493.0,61.42
2019-10-12,132.05,13.46,901.25,534.75,65.93
2019-11-01,103.85,12.78,899.25,519.5,72.49
2019-11-02,100.2,12.67,905.0,518.25,70.55
2019-11-03,94.0,12.29,877.75,422.25,73.2
2019-11-04,90.25,12.66,895.25,460.5,76.98
2019-11-06,97.0,12.54,859.25,518.0,65.65
2019-11-07,105.5,12.38,896.25,536.25,62.89
2019-11-09,100.15,10.81,854.0,477.5,59.37
2019-11-10,93.7,12.41,936.0,508.0,63.88
2019-11-11,106.0,12.57,905.0,505.75,64.29
2019-11-12,133.85,13.42,893.5,530.75,65.88
2019-12-02,100.45,12.85,917.5,520.0,69.78
2019-12-03,92.8,12.33,884.75,446.25,74.85
2019-12-04,90.4,12.77,895.25,464.5,78.11
2019-12-06,99.05,12.62,878.0,526.25,66.57
2019-12-07,105.2,12.3,906.75,536.25,62.36
2019-12-08,93.75,11.56,861.5,471.75,58.03
2019-12-09,100.35,10.76,883.0,485.75,62.25
2019-12-11,105.6,12.59,905.75,517.0,64.74
2019-12-12,135.9,13.52,898.25,539.25,67.17
2020-01-04,116.0,10.04,862.75,550.25,48.41
2020-01-05,104.45,10.97,847.25,521.5,56.56
2020-01-06,98.3,11.0,840.5,515.25,60.06
2020-01-07,103.05,12.17,893.75,498.75,62.58
2020-01-09,131.9,12.6,955.0,555.75,64.66
2020-01-10,107.05,13.58,1023.5,570.25,64.61
2020-01-12,115.65,14.51,1162.0,565.5,70.59
2020-02-01,127.1,13.13,944.25,560.25,69.27
2020-02-03,114.65,13.81,890.5,526.25,63.48
2020-02-04,119.35,10.29,858.75,541.75,49.99
2020-02-06,98.2,11.22,850.5,508.0,60.37
2020-02-07,102.25,12.24,892.5,490.0,63.05
2020-02-09,131.5,12.44,962.5,547.75,64.18
2020-02-10,108.95,13.55,1020.75,573.25,64.52
2020-02-11,102.8,14.97,1050.75,607.5,68.73
2020-02-12,116.85,14.6,1153.0,578.0,69.99
2020-03-01,126.35,13.31,930.5,554.5,69.2
2020-03-02,97.9,14.89,877.0,555.5,66.84
2020-03-03,121.05,13.76,893.0,528.75,62.75
2020-03-04,114.9,10.31,854.25,549.25,50.98
2020-03-06,99.1,11.62,857.5,512.0,60.48
2020-03-07,102.25,12.24,892.5,490.0,63.05
2020-03-08,117.9,12.72,897.5,521.0,63.53
2020-03-09,131.6,12.07,968.75,543.25,63.56
2020-03-11,103.45,14.72,1059.0,608.0,70.24
2020-03-12,117.65,14.71,1168.25,571.75,69.42
2020-04-02,98.15,14.71,879.5,557.25,67.35
2020-04-03,117.15,13.47,898.75,521.5,62.96
2020-04-05,105.55,10.4,834.0,524.25,55.0
2020-04-06,98.15,11.73,867.75,523.75,60.0
2020-04-08,121.05,12.78,883.75,508.25,63.93
2020-04-09,134.8,11.93,969.5,539.75,64.12
2020-04-11,103.0,14.65,1079.0,606.0,70.23
2020-04-12,115.35,14.44,1163.0,566.5,69.86
2020-05-02,97.75,14.73,880.0,562.0,67.51
2020-05-03,109.85,13.42,889.0,524.25,63.53
2020-05-05,108.85,10.78,838.25,525.5,53.91
2020-05-06,98.9,12.02,867.75,515.25,61.79
2020-05-08,121.55,12.54,882.0,510.75,64.36
2020-05-10,107.2,13.61,1021.5,584.25,64.73
2020-05-11,105.95,14.48,1101.75,609.25,70.07
2020-06-01,122.15,13.73,932.75,550.0,70.04
2020-06-02,98.15,14.74,881.0,556.25,67.91
2020-06-03,105.6,13.02,883.25,521.25,62.97
2020-06-04,116.65,10.45,855.5,555.75,53.05
2020-06-05,109.35,10.27,830.5,524.75,54.83
2020-06-07,97.2,11.93,898.5,489.5,63.07
2020-06-08,117.0,12.94,880.75,501.25,64.41
2020-06-10,107.65,13.88,1044.0,592.75,65.56
2020-06-11,106.95,14.91,1098.5,602.0,68.62
2020-07-01,122.4,13.59,935.0,550.25,69.83
2020-07-02,98.35,14.92,882.0,558.75,67.75
2020-07-04,119.9,10.38,854.75,549.25,52.9
2020-07-05,107.45,10.33,841.5,529.0,55.39
2020-07-07,99.25,12.18,895.25,492.25,63.24
2020-07-08,115.45,12.67,870.25,495.5,61.88
2020-07-09,134.8,11.93,969.5,539.75,64.12
2020-07-10,109.6,14.14,1051.0,607.5,66.29
2020-07-12,116.95,14.45,1158.5,571.25,70.63
2020-08-01,119.15,13.47,938.25,552.75,69.96
2020-08-04,119.8,10.37,854.5,548.25,53.84
2020-08-05,110.1,10.29,848.75,529.5,56.27
2020-08-06,98.9,11.94,864.75,511.5,60.81
2020-08-07,98.95,12.08,894.75,517.5,64.66
2020-08-09,132.8,12.04,973.0,533.25,63.19
2020-08-10,110.25,14.17,1050.0,595.25,66.19
2020-08-12,117.1,14.39,1145.75,563.75,70.18
2020-09-01,117.35,13.71,933.75,562.25,70.69
2020-09-03,108.95,12.61,863.5,522.25,61.39
2020-09-04,118.6,10.43,863.5,556.5,54.37
2020-09-06,97.8,12.0,863.25,504.5,60.52
2020-09-07,97.7,11.84,898.25,526.25,63.34
2020-09-09,129.65,12.03,979.75,534.0,63.35
2020-09-10,111.55,14.23,1065.5,593.75,67.64
2020-09-11,106.85,14.88,1105.0,597.5,70.0
2020-09-12,114.9,14.97,1158.5,577.0,73.05
2020-10-01,118.95,14.07,935.0,564.5,71.31
2020-10-02,100.3,15.04,884.25,552.0,68.19
2020-10-03,114.25,12.59,873.0,526.75,61.41
2020-10-06,96.75,12.23,865.5,506.25,60.51
2020-10-07,96.15,11.76,891.5,535.75,64.71
2020-10-08,112.6,12.55,876.5,491.0,62.34
2020-10-09,132.5,11.91,985.0,540.0,63.96
2020-10-11,107.3,14.68,1138.25,608.5,69.85
2020-10-12,118.55,14.66,1152.75,590.25,74.26
2020-11-02,100.5,15.41,884.75,542.0,68.23
2020-11-03,111.55,12.26,867.75,517.25,61.55
2020-11-05,108.95,10.12,852.25,524.75,56.63
2020-11-06,96.0,11.94,866.0,499.25,60.02
2020-11-08,111.35,12.74,878.0,495.0,63.03
2020-11-09,133.35,11.92,1005.5,533.75,64.06
2020-11-11,109.1,14.49,1143.25,598.0,69.28
2020-11-12,119.1,14.43,1160.5,608.25,74.08
2020-12-02,100.65,15.78,892.5,547.5,68.58
2020-12-03,109.15,11.62,855.0,508.25,59.7
2020-12-05,105.6,10.25,849.25,521.75,58.34
2020-12-06,95.2,11.87,871.25,502.0,59.84
2020-12-08,112.05,12.84,890.5,491.25,61.84
2020-12-10,109.15,13.84,1033.75,594.25,68.37
2020-12-11,110.1,14.92,1137.0,588.25,68.48
2021-01-02,125.35,16.15,1365.25,651.0,80.03
2021-01-03,135.15,16.21,1392.5,643.75,90.26
2021-01-04,121.6,14.71,1402.0,611.0,77.95
2021-01-06,161.05,17.69,1548.5,693.5,84.25
2021-01-07,156.0,17.94,1446.75,658.5,85.01
2021-01-09,193.2,19.67,1277.75,701.0,94.15
2021-01-10,204.05,20.06,1246.5,755.25,106.53
